repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,commit_count
68358145,1554,1,NULL,NULL,0,702,0,1,0,4,3,0,7,293,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
75600466,1554,1,NULL,NULL,0,614,0,0,0,5,4,3,5,425,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
85437730,1554,2,NULL,NULL,0,505,1,0,0,2,1,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
89321187,1554,1,NULL,NULL,0,465,0,0,0,2,2,0,0,208,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
94246087,1554,1,NULL,NULL,0,419,0,0,0,2,1,0,0,202,0,2,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
118888903,1554,1,NULL,NULL,0,180,0,0,0,2,1,0,0,202,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1958,1958,0,NULL,NULL,0,3131,717,484,55,73,44,156,9,6014,22,6540,0,18932,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15793
2018,1958,1,NULL,NULL,0,3113,0,0,0,4,4,4,30,240,0,56,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
2019,1958,1,NULL,NULL,0,3104,1,1,0,14,14,34,44,511,1,800,0,1921,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33093
67812,1958,1,NULL,NULL,0,3069,0,0,0,7,7,19,26,191,0,210,0,352,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588
67963,1958,1,NULL,NULL,0,2508,0,0,0,3,3,1,14,72,0,21,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
68002,1958,1,NULL,NULL,0,2915,0,0,0,10,10,35,34,311,0,765,0,1470,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5684
84459,1958,1,NULL,NULL,0,2566,1,0,0,12,12,26,36,335,1,495,0,753,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9250
91042,1958,1,91042,0,1,2644,3,5,1,12,12,30,39,334,0,387,0,2247,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339
96542,1958,1,NULL,NULL,0,3117,0,0,0,15,15,48,33,1713,0,341,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849
158501,1958,1,NULL,NULL,0,2881,0,1,0,10,9,16,34,267,1,899,0,1633,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160
210467,1958,1,NULL,NULL,0,3130,0,2,0,5,5,7,38,261,0,191,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441
213186,1958,1,NULL,NULL,0,3126,0,0,0,8,8,17,35,263,1,150,0,621,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561
223468,1958,1,NULL,NULL,0,2770,0,0,0,11,11,23,27,389,0,483,0,3278,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122
245159,1958,1,NULL,NULL,0,3053,0,0,0,5,5,10,28,421,0,72,0,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
284300,1958,1,NULL,NULL,0,2749,0,0,0,2,1,0,11,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
343952,1958,1,NULL,NULL,0,2706,0,0,0,6,6,14,34,317,0,52,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
372949,1958,1,NULL,NULL,0,2795,1,0,0,5,4,6,34,363,0,19,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
384702,1958,1,NULL,NULL,0,2691,1,0,0,4,4,4,28,224,0,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
421829,1958,1,NULL,NULL,0,2476,0,0,0,2,2,0,12,81,0,4,0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
547776,1958,1,NULL,NULL,0,2922,0,0,0,4,4,4,22,131,0,89,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
557198,1958,1,NULL,NULL,0,3131,0,0,0,4,3,2,29,226,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
558106,1958,1,NULL,NULL,0,3012,0,0,0,3,3,4,32,274,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
690503,1958,1,NULL,NULL,0,2369,1,0,0,2,2,0,14,66,0,56,0,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
690505,1958,1,NULL,NULL,0,2938,0,0,0,2,2,1,9,105,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
737087,1958,1,NULL,NULL,0,2823,1,2,1,8,8,15,36,417,0,36,0,34,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
820518,1958,1,NULL,NULL,0,3125,1,0,0,5,5,6,34,391,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
1025831,1958,1,NULL,NULL,0,1944,2,0,0,4,4,0,26,1441,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
1042502,1958,1,NULL,NULL,0,1831,0,0,0,5,5,3,30,398,1,370,0,1166,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582
1427922,1958,1,NULL,NULL,0,2749,1,0,0,2,1,0,7,22,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1427958,1958,1,NULL,NULL,0,3027,1,0,0,2,2,0,12,70,0,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1427966,1958,1,NULL,NULL,0,3130,1,0,0,9,9,20,35,1628,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
1875976,1958,2,NULL,NULL,0,2218,0,0,0,2,2,0,11,88,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2914535,1958,1,NULL,NULL,0,2284,0,0,0,8,8,13,29,408,0,194,0,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063
3557945,1958,2,91042,1,1,2220,0,0,0,2,2,1,4,13,0,10,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
3699449,1958,1,NULL,NULL,0,2210,0,0,0,3,2,0,20,117,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4617484,1958,1,NULL,NULL,0,2159,4,1,0,3,0,2,0,32,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410
4783143,1958,1,NULL,NULL,0,2130,0,0,0,2,2,0,6,15,0,22,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
4946791,1958,1,NULL,NULL,0,2115,0,0,0,3,3,0,12,31,0,18,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
5458072,1958,1,NULL,NULL,0,2075,0,0,0,3,3,0,16,76,0,29,0,29,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
6714334,1958,1,NULL,NULL,0,2007,0,0,0,3,3,0,21,108,0,108,0,137,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236
7790134,1958,1,NULL,NULL,0,1942,9,4,0,4,1,0,0,902,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
11179922,1958,1,NULL,NULL,0,1765,0,0,0,2,2,0,0,204,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
11695653,1958,1,NULL,NULL,0,1730,0,0,0,6,6,5,23,111,2,184,0,949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585
12645588,1958,1,NULL,NULL,0,1695,0,1,0,2,1,1,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
21060540,1958,1,NULL,NULL,0,1453,0,0,0,4,4,1,6,285,0,220,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
22693558,1958,1,NULL,NULL,0,1787,0,0,0,3,2,0,7,16,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
29096790,1958,1,NULL,NULL,0,1286,0,0,0,2,2,0,2,0,0,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
46630288,1958,1,NULL,NULL,0,978,0,0,0,2,1,0,0,258,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
47533435,1958,1,NULL,NULL,0,969,0,0,0,2,2,0,8,32,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
57253008,1958,1,NULL,NULL,0,1113,0,0,0,4,3,0,10,242,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
58689463,1958,1,NULL,NULL,0,820,0,0,0,5,5,6,8,298,0,79,0,973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557
60779035,1958,1,NULL,NULL,0,796,0,0,0,2,1,0,1,279,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
76686971,1958,1,NULL,NULL,0,602,0,0,0,3,2,0,4,224,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
83438281,1958,1,NULL,NULL,0,530,0,0,0,4,4,0,5,244,2,51,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
83794253,1958,1,NULL,NULL,0,525,0,0,0,2,1,0,1,15,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
91713993,1958,1,NULL,NULL,0,443,0,0,0,2,1,0,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
107044107,1958,1,NULL,NULL,0,289,0,0,0,6,6,1,14,244,0,81,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
124151723,1958,1,NULL,NULL,0,127,0,0,0,2,1,0,3,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4143,4143,0,NULL,NULL,0,2935,764,1428,13,42,17,30,8,2377,48,94,0,29,56,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133
44309,4143,1,NULL,NULL,0,2492,0,0,0,2,1,0,1,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
245622,4143,2,NULL,NULL,0,1270,0,0,0,3,3,0,7,69,0,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
542894,4143,1,NULL,NULL,0,2271,0,0,0,4,3,3,7,96,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
1798125,4143,1,NULL,NULL,0,2496,1,0,0,2,1,0,5,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1799726,4143,1,NULL,NULL,0,2401,0,0,0,3,2,0,5,51,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1868568,4143,1,NULL,NULL,0,2357,0,0,0,5,4,1,15,1198,1,3,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2001118,4143,1,NULL,NULL,0,2332,0,0,0,10,9,9,13,1305,0,37,0,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
2625846,4143,1,NULL,NULL,0,1998,0,0,0,4,4,1,7,95,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
3509010,4143,1,NULL,NULL,0,2223,0,0,0,4,3,1,6,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3531293,4143,1,NULL,NULL,0,1508,223,277,18,8,4,3,3,624,2,48,0,21,112,233,32,66,1432,75,90,1460,177,0,861,42,41,36,177,0,18,0,30,1,1,2,18,164,0,811,41,36,33,164,0,512
5504194,4143,1,NULL,NULL,0,1888,0,0,0,2,2,0,5,47,2,10,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
5577470,4143,1,NULL,NULL,0,2063,0,0,0,2,2,0,0,218,0,4,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6681816,4143,1,NULL,NULL,0,1750,0,0,0,2,1,0,5,50,0,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
17870394,4143,1,17870394,0,1,1799,9,31,0,3,1,0,9,1192,0,0,0,0,0,0,0,0,12,0,0,12,1,0,10,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10,0,1,0,1,0,13
24109305,4143,2,NULL,NULL,0,1377,0,0,0,2,1,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
28501167,4143,2,NULL,NULL,0,1302,0,1,0,2,1,0,0,207,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35828409,4143,2,NULL,NULL,0,1130,0,0,0,2,1,0,0,202,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
44108866,4143,2,NULL,NULL,0,1012,0,0,0,2,2,0,1,214,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
44108886,4143,2,NULL,NULL,0,1012,0,0,0,2,2,0,1,214,0,20,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
51056927,4143,2,NULL,NULL,0,925,1,0,0,2,1,0,1,282,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
58076961,4143,2,NULL,NULL,0,827,0,0,0,2,1,0,0,213,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
62258490,4143,2,NULL,NULL,0,779,0,0,0,2,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
67984523,4143,2,NULL,NULL,0,707,0,0,0,2,1,0,0,207,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
68005721,4143,2,NULL,NULL,0,707,0,0,0,2,1,0,2,247,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
69094490,4143,2,NULL,NULL,0,692,0,0,0,2,2,0,0,204,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
69687496,4143,2,NULL,NULL,0,685,0,0,0,3,2,1,0,205,0,10,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
69879173,4143,2,NULL,NULL,0,683,0,0,0,2,1,0,0,208,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
71273305,4143,2,NULL,NULL,0,739,0,0,0,2,1,0,0,206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
73094269,4143,2,NULL,NULL,0,644,0,0,0,2,1,0,0,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73814554,4143,2,NULL,NULL,0,634,0,0,0,2,2,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
79536808,4143,2,NULL,NULL,0,572,0,0,0,2,1,0,0,205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5874,5874,0,NULL,NULL,0,3259,7502,1371,11,23,5,13,8,7970,1,10,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180
246363,5874,1,NULL,NULL,0,2654,1,1,0,3,2,0,4,1217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
369898,5874,1,NULL,NULL,0,2478,0,0,0,5,5,1,12,5855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
832567,5874,1,NULL,NULL,0,3511,2,2,0,3,2,3,2,837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1789844,5874,1,NULL,NULL,0,2997,1,0,0,2,1,0,2,1066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1790335,5874,1,NULL,NULL,0,3506,2,0,0,3,3,0,13,5529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3584343,5874,2,3584343,0,1,2218,62,13,0,3,2,0,2,350,0,0,0,0,0,0,0,0,8,0,0,8,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,44
9957909,5874,1,9957909,0,1,1839,47,0,0,2,2,2,0,420,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
13835169,5874,1,NULL,NULL,0,1822,1,0,0,2,2,0,1,377,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
29878800,5874,1,NULL,NULL,0,1265,1,0,0,2,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
38482226,5874,1,NULL,NULL,0,1090,0,0,0,2,1,0,0,204,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
38876712,5874,1,NULL,NULL,0,1086,0,0,0,2,1,0,0,227,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
44174437,5874,1,NULL,NULL,0,1011,0,0,0,2,1,0,0,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
85510715,5874,2,NULL,NULL,0,2705,0,0,0,2,2,0,1,319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7118,7118,0,NULL,NULL,0,3330,2437,1321,52,64,30,13,5,2918,5,189,0,447,0,22,191,32,489,1070,42,499,591,0,423,13,189,15,568,3,9,0,11,1,4,0,8,232,0,281,4,33,4,218,0,877
7134,7118,1,NULL,NULL,0,2494,1,0,0,2,2,0,2,34,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7164,7118,1,NULL,NULL,0,2495,0,0,0,5,3,0,2,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
70196,7118,1,70196,0,1,1151,4,7,2,10,3,0,0,543,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
1738573,7118,1,NULL,NULL,0,3324,7,1,0,2,2,0,1,577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1738629,7118,1,NULL,NULL,0,2412,20,18,0,5,1,3,0,702,0,1,0,0,0,0,5,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
3281686,7118,2,NULL,NULL,0,2339,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3633345,7118,1,NULL,NULL,0,2284,2,4,0,7,2,0,0,427,4,3,9,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
3748789,7118,1,NULL,NULL,0,2207,0,3,0,2,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5212023,7118,1,NULL,NULL,0,1787,1,0,0,2,2,2,0,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
7790391,7118,1,NULL,NULL,0,1942,0,0,0,2,2,1,2,106,0,47,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
13655348,7118,1,NULL,NULL,0,1633,0,0,0,3,1,1,1,227,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
15325726,7118,1,NULL,NULL,0,1593,0,2,0,2,2,0,2,144,0,41,0,81,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
