"","repo_id","parent_id","full_name","counter","percentage","ALL","X0.75","X0.5","X0.25","X1.Commit"
"286",29107513,"13874","geteloquent/avro","4",1,"Social","Social","Social","Social","Social"
"287",31062067,"13874","FundingCircle/avro","13",0.62,"Hard","Hard","Social","Social","Social"
"288",40353050,"13874","kaaproject/avro","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"289",46604191,"13874","ollie314/avro","0",0,"Hard","Hard","Hard","Hard","Hard"
"290",49973655,"13874","nandorKollar/avro","24",1,"Social","Social","Social","Social","Social"
"291",51929243,"13874","Yelp/yelp-avro","4",0.05,"Hard","Hard","Hard","Hard","Social"
"292",62830588,"13874","memphisx/avro","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"293",63030932,"13874","sixsentsinc/avro","1",1,"Social","Social","Social","Social","Social"
"294",67713843,"13874","rstata-projects/avro","41",1,"Social","Social","Social","Social","Social"
"295",69201158,"13874","common-workflow-language/avro","0",0,"Hard","Hard","Hard","Hard","Hard"
"296",70167206,"13874","Fokko/avro","38",1,"Social","Social","Social","Social","Social"
"297",73272053,"13874","daniilguit/avro","5",0.5,"Hard","Hard","Social","Social","Social"
"298",74490492,"13874","toasttab/avro","0",0,"Hard","Hard","Hard","Hard","Hard"
"299",74820323,"13874","earthmine/avro","12",0.5,"Hard","Hard","Social","Social","Social"
"300",75873349,"13874","beregon87/avro","0",0,"Hard","Hard","Hard","Hard","Hard"
"301",76983367,"13874","rhall-gemini/avro","0",0,"Hard","Hard","Hard","Hard","Hard"
"302",83145120,"13874","Tubular/avro","0",0,"Hard","Hard","Hard","Hard","Hard"
"303",83471720,"13874","postmates/avro","0",0,"Hard","Hard","Hard","Hard","Hard"
"304",84593632,"13874","confluentinc/avro","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"305",91127586,"13874","blachniet/avro","25",1,"Social","Social","Social","Social","Social"
"306",104167420,"13874","wishabi/avro","4",1,"Social","Social","Social","Social","Social"
"307",107822230,"13874","sporting-innovations/avro","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"308",108287538,"13874","zerofox-oss/yelp-avro","0",0,"Hard","Hard","Hard","Hard","Hard"
"309",109978252,"13874","venmo/avro","0",0,"Hard","Hard","Hard","Hard","Hard"
"310",112566506,"13874","aniket486/avro","18",1,"Social","Social","Social","Social","Social"
"311",114331876,"13874","unchuckable/avro","9",1,"Social","Social","Social","Social","Social"
"312",120648538,"13874","FileTrek/avro","0",0,"Hard","Hard","Hard","Hard","Hard"
"313",124365862,"13874","BELUGABEHR/avro","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"314",128748645,"13874","henrywu2019/avro","1",0.5,"Hard","Hard","Social","Social","Social"
"315",128904970,"13874","mercari/avro","17",0.71,"Hard","Hard","Social","Social","Social"
"316",129600351,"13874","suxingfate/avro","2",1,"Social","Social","Social","Social","Social"
"317",130437437,"13874","timjroberts/avro","15",1,"Social","Social","Social","Social","Social"
"318",135287942,"13874","syodage/avro","1",1,"Social","Social","Social","Social","Social"
"319",20459,"15060","datasift/browsermob-proxy","7",0.78,"Hard","Social","Social","Social","Social"
"320",308979,"15060","lightbody/browsermob-proxy","56",0.06,"Hard","Hard","Hard","Hard","Social"
"321",441896,"15060","atlassian/browsermob-proxy","1",0.03,"Hard","Hard","Hard","Hard","Social"
"322",843441,"15060","roydekleijn/browsermob-proxy","8",1,"Social","Social","Social","Social","Social"
"323",4870428,"15060","andyclark/browsermob-proxy","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"324",5621095,"15060","spil-tamas/browsermob-proxy","30",1,"Social","Social","Social","Social","Social"
"325",7884242,"15060","eplusx/browsermob-proxy","2",1,"Social","Social","Social","Social","Social"
"326",11162217,"15060","jirfag/browsermob-proxy","3",0.5,"Hard","Hard","Social","Social","Social"
"327",12662838,"15060","jekh/browsermob-proxy","401",1,"Social","Social","Social","Social","Social"
"328",12672565,"15060","nite23/browsermob-proxy","12",0.92,"Hard","Social","Social","Social","Social"
"329",30809457,"15060","unruly/browsermob-proxy","2",0.5,"Hard","Hard","Social","Social","Social"
"330",37419409,"15060","antonecma/browsermob-proxy","6",0.86,"Hard","Social","Social","Social","Social"
"331",94807629,"15060","g0rk4/browsermob-proxy","0",0,"Hard","Hard","Hard","Hard","Hard"
"332",123466859,"15060","crossbrowsertesting/browsermob-proxy","0",0,"Hard","Hard","Hard","Hard","Hard"
"333",124770216,"15060","hellofresh/browsermob-proxy","44",0.6,"Hard","Hard","Social","Social","Social"
"334",1381669,"15138","mapr/sqoop","30",0.04,"Hard","Hard","Hard","Hard","Social"
"335",11216118,"15138","ibmsoe/sqoop","0",0,"Hard","Hard","Hard","Hard","Hard"
"336",25711243,"15138","baifendian/sqoop","8",0.47,"Hard","Hard","Hard","Social","Social"
"337",27341099,"15138","bonnetb/sqoop","16",1,"Social","Social","Social","Social","Social"
"338",28899636,"15138","Stratio/Sqoop","28",0.02,"Hard","Hard","Hard","Hard","Social"
"339",53587004,"15138","wwjiang007/sqoop","0",0,"Hard","Hard","Hard","Hard","Hard"
"340",70554205,"15138","szvasas/sqoop","75",1,"Social","Social","Social","Social","Social"
"341",81016334,"15138","EverFi/sqoop","0",0,"Hard","Hard","Hard","Hard","Hard"
"342",95788697,"15138","henrryChen1/sqoop","23",0.03,"Hard","Hard","Hard","Hard","Social"
"343",98441304,"15138","Altiscale/sqoop","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"344",103454886,"15138","LLcat1217/sqoop","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"345",106701044,"15138","NavyTruong/sqoop","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"346",126926799,"15138","Fokko/sqoop","13",1,"Social","Social","Social","Social","Social"
"347",130302235,"15138","susom/sqoop","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"348",11487604,"16212","Mirreski/Skript","0",0,"Hard","Hard","Hard","Hard","Hard"
"349",15407184,"16212","Funnygatt/Skript-Legacy-Edition","0",0,"Hard","Hard","Hard","Hard","Hard"
"350",38212035,"16212","Nicofisi/Skript","63",1,"Social","Social","Social","Social","Social"
"351",41279671,"16212","WheezyGold7931/Skript","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"352",44281850,"16212","TheLimeGlass/Skript","83",1,"Social","Social","Social","Social","Social"
"353",52172969,"16212","Tuke-Nuke/Skript","7",1,"Social","Social","Social","Social","Social"
"354",56451665,"16212","Syst3ms/Skript","9",1,"Social","Social","Social","Social","Social"
"355",62127490,"16212","xXAndrew28Xx/Skript","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"356",64261262,"16212","Sashie/Skript","10",1,"Social","Social","Social","Social","Social"
"357",66390051,"16212","Snow-Pyon/Skript","16",1,"Social","Social","Social","Social","Social"
"358",75420414,"16212","Pikachu920/Skript","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"359",76082234,"16212","Blueyescat/Skript","35",1,"Social","Social","Social","Social","Social"
"360",78657169,"16212","eyesniper2/Skript","7",1,"Social","Social","Social","Social","Social"
"361",86834021,"16212","bi0qaw/Skript","2",0.67,"Hard","Hard","Social","Social","Social"
"362",87877196,"16212","LeoDog896/Skript","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"363",322199,"16232","Pengxiaolong/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"364",1777837,"16232","kimmking/dubbo","48",1,"Social","Social","Social","Social","Social"
"365",4804223,"16232","yuyijq/dubbo","14",1,"Social","Social","Social","Social","Social"
"366",12666890,"16232","dangdangdotcom/dubbox","0",0,"Hard","Hard","Hard","Hard","Hard"
"367",13597958,"16232","kangfoo/dubbox","4",1,"Social","Social","Social","Social","Social"
"368",18072746,"16232","zhangwei5095/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"369",20525077,"16232","bpzhang/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"370",31691540,"16232","wthuan/dubbox","0",0,"Hard","Hard","Hard","Hard","Hard"
"371",32523911,"16232","Xiaobaxi/dubbox","0",0,"Hard","Hard","Hard","Hard","Hard"
"372",32635852,"16232","yjmyzz/dubbox","0",0,"Hard","Hard","Hard","Hard","Hard"
"373",38347807,"16232","softfn/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"374",39083884,"16232","yitop/dubbo","1",0.33,"Hard","Hard","Hard","Social","Social"
"375",39158067,"16232","xydonne/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"376",39933773,"16232","devenfan/dubbox","0",0,"Hard","Hard","Hard","Hard","Hard"
"377",40336299,"16232","devsong/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"378",40981489,"16232","zhangfei9734/dubbo","8",0.5,"Hard","Hard","Social","Social","Social"
"379",41186763,"16232","ytmforever/dubbox","0",0,"Hard","Hard","Hard","Hard","Hard"
"380",41328210,"16232","tempestLXC/dubbo","1",0.5,"Hard","Hard","Social","Social","Social"
"381",42374622,"16232","shangyi0102/dubbox","2",0.4,"Hard","Hard","Hard","Social","Social"
"382",42441300,"16232","yunqingan/dubbo","2",0.5,"Hard","Hard","Social","Social","Social"
"383",42824445,"16232","xiaolongyuan/dubbox","0",0,"Hard","Hard","Hard","Hard","Hard"
"384",43891490,"16232","aqlu/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"385",44224099,"16232","ian4hu/dubbox","15",1,"Social","Social","Social","Social","Social"
"386",44868752,"16232","butchercome/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"387",45085409,"16232","asherhu/dubbox","2",0.33,"Hard","Hard","Hard","Social","Social"
"388",49422173,"16232","wwjiang007/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"389",50046538,"16232","zer0se7en/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"390",50378093,"16232","chenniufly/dubbo","2",0.5,"Hard","Hard","Social","Social","Social"
"391",50642819,"16232","JinLei0920/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"392",51518803,"16232","changwei0708/dubbox","0",0,"Hard","Hard","Hard","Hard","Hard"
"393",52391404,"16232","shuohao/dubbo","1",0.5,"Hard","Hard","Social","Social","Social"
"394",52627733,"16232","yuchengwei/dubbo","5",0.5,"Hard","Hard","Social","Social","Social"
"395",55197774,"16232","donhui/dubbox","2",1,"Social","Social","Social","Social","Social"
"396",57759899,"16232","lenglingx/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"397",58045789,"16232","hitscs/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"398",59050741,"16232","ibole/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"399",59115369,"16232","danny-zhu/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"400",59315747,"16232","takeseem-com/dubbo","7",1,"Social","Social","Social","Social","Social"
"401",60397604,"16232","whp1473/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"402",61573818,"16232","StayY/dubbo","2",0.4,"Hard","Hard","Hard","Social","Social"
"403",62137035,"16232","QuVideo/dubbox","3",0.25,"Hard","Hard","Hard","Social","Social"
"404",62228764,"16232","jingleWang/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"405",62906917,"16232","zjulbj/dubbox","0",0,"Hard","Hard","Hard","Hard","Hard"
"406",63901739,"16232","DeadLion/dubbo","8",0.73,"Hard","Hard","Social","Social","Social"
"407",64073059,"16232","ljd0620/dubbo","2",0.67,"Hard","Hard","Social","Social","Social"
"408",64266367,"16232","Quanfu/dubbox","0",0,"Hard","Hard","Hard","Hard","Hard"
"409",64691248,"16232","luwenjie2jack/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"410",64716710,"16232","astra-zhao/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"411",65899506,"16232","zhaoshengxuan108/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"412",66145687,"16232","zhaoqun911/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"413",69066132,"16232","chaoliu1024/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"414",69108282,"16232","Taylor-gao/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"415",69285344,"16232","mercyblitz/dubbo","151",1,"Social","Social","Social","Social","Social"
"416",70976195,"16232","356082462/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"417",71362308,"16232","handosme/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"418",71485467,"16232","taige/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"419",71494136,"16232","shengjunzhao/dubbo","2",0.5,"Hard","Hard","Social","Social","Social"
"420",72152912,"16232","dakele123/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"421",72217594,"16232","kinbod/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"422",72219444,"16232","wang-c/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"423",72322664,"16232","haitunlianren/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"424",72646210,"16232","manzhizhen/dubbo","8",1,"Social","Social","Social","Social","Social"
"425",72715382,"16232","lllichen/dubbo","9",0.1,"Hard","Hard","Hard","Hard","Social"
"426",72972616,"16232","zonghaishang/dubbo","72",1,"Social","Social","Social","Social","Social"
"427",73001986,"16232","YunaiV/dubbo","11",0.09,"Hard","Hard","Hard","Hard","Social"
"428",73342890,"16232","Zephery/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"429",73828478,"16232","lovepoem/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"430",74556183,"16232","deeXW/dubbo","1",0.5,"Hard","Hard","Social","Social","Social"
"431",75011486,"16232","MarkHsiu/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"432",75431680,"16232","wufengbin/dubbo","2",1,"Social","Social","Social","Social","Social"
"433",75485032,"16232","yanghongkjxy/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"434",75590104,"16232","hqq2023623/dubbo","17",0.47,"Hard","Hard","Hard","Social","Social"
"435",77504121,"16232","kingyoungfan/dubbo","1",0.5,"Hard","Hard","Social","Social","Social"
"436",79111519,"16232","plx927/dubbo","5",1,"Social","Social","Social","Social","Social"
"437",80529951,"16232","zyhui98/dubbo","1",0.33,"Hard","Hard","Hard","Social","Social"
"438",80620058,"16232","htynkn/dubbo","6",1,"Social","Social","Social","Social","Social"
"439",80936294,"16232","seven67/dubbo","1",0.5,"Hard","Hard","Social","Social","Social"
"440",81102717,"16232","karl7/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"441",81459277,"16232","tswstarplanet/dubbo","21",1,"Social","Social","Social","Social","Social"
"442",82931651,"16232","jsjchai/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"443",83453995,"16232","liuqunqun215/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"444",83955093,"16232","dypcoder/dubbo","1",0.5,"Hard","Hard","Social","Social","Social"
"445",84055667,"16232","kirayunfei/dubbo","11",1,"Social","Social","Social","Social","Social"
"446",84381355,"16232","liuxuehai/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"447",85845857,"16232","TerryJayChan/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"448",85956599,"16232","bbfking/dubbo","1",0.5,"Hard","Hard","Social","Social","Social"
"449",86317879,"16232","synpore/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"450",86351590,"16232","xusaike/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"451",86798241,"16232","ralf0131/dubbo","91",1,"Social","Social","Social","Social","Social"
"452",87369020,"16232","cmanlh/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"453",87571811,"16232","HelloFy/dubbo","4",1,"Social","Social","Social","Social","Social"
"454",87636278,"16232","z529192557/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"455",88584483,"16232","yuhui0531/dubbo","1",0.5,"Hard","Hard","Social","Social","Social"
"456",90529540,"16232","alvygao/dubbo","1",0.33,"Hard","Hard","Hard","Social","Social"
"457",90857292,"16232","youbeiwuhuan/dubbo","0",0,"Hard","Hard","Hard","Hard","Hard"
"458",90905222,"16232","linyinpeng1989/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"459",91242486,"16232","rocky-zh/dubbo","1",0.5,"Hard","Hard","Social","Social","Social"
"460",91498629,"16232","diecui1202/dubbo","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"461",19638,"19560","mtderryberry/OpenID-Connect-Java-Spring-Server","77",1,"Social","Social","Social","Social","Social"
"462",3890739,"19560","jmandel/OpenID-Connect-Java-Spring-Server","10",0.38,"Hard","Hard","Hard","Social","Social"
"463",9664863,"19560","akudan/OpenID-Connect-Java-Spring-Server","44",1,"Social","Social","Social","Social","Social"
"464",10343104,"19560","smart-on-fhir/auth-server","0",0,"Hard","Hard","Hard","Hard","Hard"
"465",11140905,"19560","woltere/OpenID-Connect-Java-Spring-Server","23",0.92,"Hard","Social","Social","Social","Social"
"466",11223566,"19560","jamesagnew/OpenID-Connect-Java-Spring-Server","7",0.64,"Hard","Hard","Social","Social","Social"
"467",19760818,"19560","praseodym/OpenID-Connect-Java-Spring-Server","34",1,"Social","Social","Social","Social","Social"
"468",20228114,"19560","puneetjaiswal/OpenID-Connect-Java-Spring-Server","0",0,"Hard","Hard","Hard","Hard","Hard"
"469",38020330,"19560","juazugas/OpenID-Connect-Java-Spring-Server","1",0.14,"Hard","Hard","Hard","Hard","Social"
"470",44574416,"19560","indigo-iam/OpenID-Connect-Java-Spring-Server","5",1,"Social","Social","Social","Social","Social"
"471",47476551,"19560","coderReview/OpenID-Connect-Java-Spring-Server","0",0,"Hard","Hard","Hard","Hard","Hard"
"472",49892599,"19560","ocadotechnology/OpenID-Connect-Java-Spring-Server","7",0.47,"Hard","Hard","Hard","Social","Social"
"473",57296018,"19560","hdpe/OpenID-Connect-Java-Spring-Server","1",1,"Social","Social","Social","Social","Social"
"474",70466985,"19560","nikosev/OpenID-Connect-Java-Spring-Server","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"475",87458956,"19560","aishgosavi/OpenID-Connect-Java-Spring-Server","2",0.11,"Hard","Hard","Hard","Hard","Social"
"476",89437785,"19560","Sangeeta19/OpenID-Connect-Java-Spring-Server","0",0,"Hard","Hard","Hard","Hard","Hard"
"477",96841678,"19560","mobilcom-debitel/OpenID-Connect-Java-Spring-Server","24",0.44,"Hard","Hard","Hard","Social","Social"
"478",99339365,"19560","gresham-computing/openid-connect-server","0",0,"Hard","Hard","Hard","Hard","Hard"
"479",109784602,"19560","kabiliravi/OpenID-Connect-Java-Spring-Server","0",0,"Hard","Hard","Hard","Hard","Hard"
"480",1436297,"22616","dpolishuk/retrofit","5",1,"Social","Social","Social","Social","Social"
"481",1666406,"22616","thorinside/retrofit","4",0.44,"Hard","Hard","Hard","Social","Social"
"482",3110678,"22616","sberan/retrofit","1",1,"Social","Social","Social","Social","Social"
"483",3444169,"22616","Couchsurfing/retrofit","2",0.5,"Hard","Hard","Social","Social","Social"
"484",5292949,"22616","CMU-313/retrofit","10",0.5,"Hard","Hard","Social","Social","Social"
"485",5367889,"22616","julman99/retrofit","8",0.5,"Hard","Hard","Social","Social","Social"
"486",15199253,"22616","Dealermade/retrofit","0",0,"Hard","Hard","Hard","Hard","Hard"
"487",17722461,"22616","sarvex/retrofit","0",0,"Hard","Hard","Hard","Hard","Hard"
"488",19816178,"22616","NightlyNexus/retrofit","40",0.98,"Hard","Social","Social","Social","Social"
"489",21176433,"22616","airbnb/retrofit","2",0.67,"Hard","Hard","Social","Social","Social"
"490",21922270,"22616","juliendn/retrofit","0",0,"Hard","Hard","Hard","Hard","Hard"
"491",22148339,"22616","guoGavin/retrofit","1",0.33,"Hard","Hard","Hard","Social","Social"
"492",28033149,"22616","BlueRiverInteractive/retrofit","8",1,"Social","Social","Social","Social","Social"
"493",35608638,"22616","viniciuslcpereira97/retrofit","23",0.88,"Hard","Social","Social","Social","Social"
"494",38221753,"22616","anasanasanas/retrofit","1",0.33,"Hard","Hard","Hard","Social","Social"
"495",43539905,"22616","BiaoWu/retrofit","0",0,"Hard","Hard","Hard","Hard","Hard"
"496",43637384,"22616","llkkzz111/retrofit","0",0,"Hard","Hard","Hard","Hard","Hard"
"497",50738277,"22616","Jawnnypoo/retrofit","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"498",57510726,"22616","guptasourabh/retrofit","15",1,"Social","Social","Social","Social","Social"
"499",60131916,"22616","GulajavaMinistudio/retrofit","0",0,"Hard","Hard","Hard","Hard","Hard"
