repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,commit_count,activityDensity,densitybins,new_jaccard,median_age,median_commits,activity,activity_direction,activity_slope,activity_new_ALL
5567455,59758,1,NULL,NULL,0,2066,0,0,0,5,3,1,11,324,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.011132623,4,1,825,14,Long-Heavy,Positive,0.160053706,Social
5621095,15060,3,NULL,NULL,0,2061,0,0,0,3,1,0,1,69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.008733624,6,0,1850.5,19.5,Long-Low,Positive,0.036498539,Social
5628081,22668,1,NULL,NULL,0,2084,0,0,0,2,0,0,0,18,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.020633397,4,0.454545455,1809,58.5,Long-Low,Positive,0.082846455,Social
5747084,7836,1,NULL,NULL,0,2057,0,0,0,2,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.002916869,6,0.125,2044,14,Long-Low,Positive,0.182856435,Social
6380474,1907206,1,NULL,NULL,0,2004,0,0,0,2,1,0,0,52,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.013473054,4,0.615384615,1871,41,Long-Low,Positive,0.034651474,Social
6440430,59758,2,NULL,NULL,0,1892,0,0,0,2,2,0,0,8,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.010570825,4,1,825,14,Long-Heavy,Positive,0.160053706,Social
6448301,11474326,1,NULL,NULL,0,2020,5,2,0,4,4,0,21,3569,1,950,0,1291,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,0.866831683,2,0,1000.5,11,Long-Heavy,Positive,0.280259014,Social
6469206,10032456,1,NULL,NULL,0,1641,0,0,0,2,2,0,1,120,0,6,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.015234613,4,0.623931624,1063,36,Long-Low,Negative,0.734266892,Social
6486908,5407976,2,NULL,NULL,0,2021,0,0,0,2,1,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.001979218,6,0.529411765,1096,8,Long-Low,Negative,0.003211222,Social
6714334,1958,1,NULL,NULL,0,2007,0,0,0,3,3,0,21,108,0,108,0,137,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0.11758844,3,0.938730853,2326.5,103,Short-Heavy,Positive,1.33014402,Social
6717077,11474326,1,NULL,NULL,0,2001,0,0,0,2,1,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0009995,6,1,1000.5,11,Long-Low,Positive,0.280259014,Social
6756946,1822660,1,NULL,NULL,0,2003,0,1,0,2,2,0,3,17,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.039440839,3,0,781,7,Long-Heavy,Positive,0.199327352,Social
7106649,27653260,1,NULL,NULL,0,1984,0,0,0,3,1,0,3,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001512097,6,1,2390,8,Short-Low,Positive,0.090464146,Social
7282196,11637006,1,NULL,NULL,0,1968,0,0,0,2,1,0,5,118,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00152439,6,1,1050,52,Long-Low,Positive,0.386361056,Social
7295624,7295625,1,NULL,NULL,0,1968,4,3,0,10,10,1,25,486,0,672,0,840,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0.567581301,2,0.695652174,1064,62,Long-Heavy,Positive,0.562479841,Social
7460816,7295625,1,NULL,NULL,0,1900,0,0,0,4,3,0,15,367,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0.072105263,3,0.74,1064,62,Long-Heavy,Positive,0.562479841,Social
7516062,6494034,1,NULL,NULL,0,1958,0,0,0,2,1,1,7,891,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.002042901,6,1,1035.5,23,Long-Low,Positive,0.184220677,Social
7694545,11637006,1,NULL,NULL,0,2883,1,0,0,2,2,0,6,207,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.010405827,4,1,1050,52,Long-Low,Positive,0.386361056,Social
7749091,4386034,1,NULL,NULL,0,1949,0,0,0,2,1,0,15,1103,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.014879425,4,0.48,1091,14,Long-Heavy,Positive,0.098103055,Social
7790391,7118,1,NULL,NULL,0,1942,0,0,0,2,2,1,2,106,0,47,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.04376931,3,0,796,14,Long-Heavy,Positive,0.069755085,Social
7864987,6494034,1,NULL,NULL,0,1939,2,3,0,3,3,0,15,1568,1,257,0,145,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,0.663744198,2,0,1035.5,23,Long-Heavy,Positive,0.184220677,Social
7884242,15060,2,NULL,NULL,0,1937,0,0,0,2,1,0,1,71,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.00464636,6,0.375,1850.5,19.5,Long-Low,Positive,0.036498539,Social
7896136,6494034,1,NULL,NULL,0,1937,1,0,0,4,4,1,14,1314,0,28,0,47,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0.053691275,3,0,1035.5,23,Long-Heavy,Positive,0.184220677,Social
7922851,7295625,1,NULL,NULL,0,1839,0,0,0,5,4,2,15,272,2,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.037520392,3,0.555555556,1064,62,Long-Heavy,Positive,0.562479841,Social
8451168,7295625,1,NULL,NULL,0,1909,3,5,1,28,28,12,23,510,25,503,74,1204,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,1.258774227,1,0,1064,62,Long-Heavy,Positive,0.562479841,Social
8616195,45297,1,NULL,NULL,0,1807,2,0,0,7,7,1,46,696,0,100,0,2056,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,0.645821804,2,0.142857143,752,23,Long-Heavy,Positive,0.748281629,Social
8941323,8941324,1,NULL,NULL,0,1886,0,0,0,4,4,0,12,2925,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.01378579,4,0,1542.5,26,Long-Low,Positive,0.11702018,Social
9357034,4952332,1,NULL,NULL,0,1863,0,1,0,2,1,0,2,355,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.006977992,6,0.579710145,2205,14,Short-Low,Positive,0.474789245,Social
9397985,7025061,1,NULL,NULL,0,1871,0,0,0,2,1,0,0,1075,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001068947,6,1,1040.5,7.5,Long-Low,Positive,0.077658766,Social
9595833,11637006,1,NULL,NULL,0,1853,0,0,0,2,1,0,5,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.002158662,6,1,1050,52,Long-Low,Positive,0.386361056,Social
9664863,19560,1,NULL,NULL,0,1874,0,0,0,2,2,0,4,115,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.023479189,4,0.863636364,1096,24.5,Long-Heavy,Positive,0.352096946,Social
9792005,8941324,1,NULL,NULL,0,1834,0,0,0,2,2,0,3,320,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0.368047983,2,0.75,1542.5,26,Long-Heavy,Positive,0.11702018,Social
9815528,6494034,1,NULL,NULL,0,1832,0,0,0,2,2,1,0,93,0,28,0,74,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0.088427948,3,1,1035.5,23,Long-Heavy,Positive,0.184220677,Social
10049177,11474326,1,NULL,NULL,0,1822,0,0,0,2,2,0,10,956,0,20,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.028540066,4,1,1000.5,11,Long-Heavy,Positive,0.280259014,Social
10075115,1735275,1,NULL,NULL,0,1821,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.002196595,6,0.793650794,819,5.5,Long-Low,Positive,0.131381062,Social
10118072,6494034,1,NULL,NULL,0,1728,1,0,0,2,2,0,8,671,0,17,0,88,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0.046875,3,1,1035.5,23,Long-Heavy,Positive,0.184220677,Social
10230620,6494034,1,NULL,NULL,0,1842,0,2,0,3,3,0,8,400,0,59,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0.362106406,2,0,1035.5,23,Long-Heavy,Positive,0.184220677,Social
10245878,6494034,1,NULL,NULL,0,1815,7,3,0,2,2,0,14,1025,0,10,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.022038567,4,1,1035.5,23,Long-Heavy,Positive,0.184220677,Social
10310846,6820392,1,NULL,NULL,0,1622,0,0,0,3,3,0,4,343,1,32,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.028360049,4,0.125,1183,12,Long-Heavy,Positive,-0.080836702,Social
10540646,6494034,1,NULL,NULL,0,1828,0,0,0,4,3,0,0,22,0,23,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0.074398249,3,1,1035.5,23,Long-Heavy,Positive,0.184220677,Social
10573751,2261680,1,NULL,NULL,0,1803,0,0,0,3,1,0,2,30,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.008874099,6,0.540983607,1213.5,16,Long-Low,Positive,0.154021919,Social
11050187,6494034,1,NULL,NULL,0,1770,0,0,0,3,3,0,7,389,4,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.036158192,3,0,1035.5,23,Long-Heavy,Positive,0.184220677,Social
11060259,7295625,1,NULL,NULL,0,1777,2,2,0,5,5,0,21,537,0,21,0,58,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0.066966798,3,0.302325581,1064,62,Long-Heavy,Positive,0.562479841,Social
11338910,1907206,1,NULL,NULL,0,1755,0,0,0,2,2,0,1,35,0,15,0,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.013105413,4,0.2,1871,41,Short-Low,Positive,0.034651474,Social
11439896,3159585,1,NULL,NULL,0,1754,0,0,0,2,2,0,1,311,0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.012542759,4,0,931,8,Long-Heavy,Positive,0.209538715,Social
11612902,4391700,1,NULL,NULL,0,1735,9,2,0,3,3,0,1,788,1,46,0,104,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0.089337176,3,0.684210526,1287.5,12,Long-Heavy,Positive,0.506490663,Social
11637155,11637006,1,NULL,NULL,0,1731,0,0,0,3,3,0,3,77,1,2,0,78,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.034662045,3,1,1050,52,Long-Heavy,Positive,0.386361056,Social
11637360,11637006,1,NULL,NULL,0,1728,1,0,0,2,2,0,5,95,0,18,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0.17650463,2,1,1050,52,Long-Heavy,Positive,0.386361056,Social
11637451,11637006,1,NULL,NULL,0,1727,0,0,0,2,2,1,3,195,0,15,0,102,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.056166763,3,1,1050,52,Long-Heavy,Positive,0.386361056,Social
11638472,11637006,1,NULL,NULL,0,1724,0,0,0,2,2,0,2,132,2,14,0,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0.050464037,3,1,1050,52,Long-Heavy,Positive,0.386361056,Social
11638494,11637006,1,NULL,NULL,0,1723,0,0,0,3,3,2,7,290,0,14,0,64,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0.087637841,3,1,1050,52,Long-Heavy,Positive,0.386361056,Social
11719364,7295625,1,NULL,NULL,0,1758,0,0,0,2,2,0,16,228,0,57,0,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0.080204778,3,0.695652174,1064,62,Long-Heavy,Positive,0.562479841,Social
11790212,10032456,1,NULL,NULL,0,1807,0,0,0,5,5,0,3,88,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.037631433,3,0.623931624,1063,36,Long-Heavy,Negative,0.734266892,Social
11840755,6494034,1,NULL,NULL,0,1717,0,0,0,3,3,0,14,1078,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.022131625,4,1,1035.5,23,Long-Heavy,Positive,0.184220677,Social
11842849,11637006,1,NULL,NULL,0,1710,1,1,0,2,2,0,5,120,0,23,0,117,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0.364327485,2,1,1050,52,Long-Heavy,Positive,0.386361056,Social
11993258,6494034,2,NULL,NULL,0,1604,0,1,0,2,2,0,0,12,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.003117207,6,1,1035.5,23,Long-Low,Positive,0.184220677,Social
12165098,30777963,1,NULL,NULL,0,1769,18,8,0,4,4,0,20,429,1,48,0,275,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0.446579989,2,0,834,35,Long-Heavy,Positive,0.282871923,Social
12169645,7295625,1,NULL,NULL,0,1369,0,0,0,3,3,0,14,418,2,36,0,177,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0.132943755,3,0.488372093,1064,62,Long-Heavy,Positive,0.562479841,Social
12555515,264132,1,NULL,NULL,0,1842,0,0,0,2,2,0,3,97,0,29,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0.083061889,3,0.625,1842,15,Short-Heavy,Positive,0.226876861,Social
12662838,15060,2,NULL,NULL,0,1689,1,2,0,4,4,3,1,296,0,177,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0.422735346,2,1,1850.5,19.5,Short-Heavy,Positive,0.036498539,Social
12785162,70101,2,NULL,NULL,0,1753,0,0,0,2,1,0,1,58,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.002281803,6,0,1980.5,19,Short-Low,Positive,0.303860592,Social
13058317,13350226,1,NULL,NULL,0,1673,0,0,0,2,2,0,1,123,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.005977286,6,0.666666667,647,7,Long-Heavy,Positive,0.1624238,Social
13597958,16232,2,NULL,NULL,0,1633,0,0,0,2,2,0,3,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.006123699,6,0.901785714,787,3,Long-Heavy,Positive,0.064395288,Social
13769805,7295625,1,NULL,NULL,0,1573,0,0,0,2,2,0,16,227,0,14,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.01207883,4,0.102564103,1064,62,Long-Low,Positive,0.562479841,Social
14060909,13689208,1,NULL,NULL,0,1282,0,2,0,5,5,0,5,19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.027301092,4,0.75,1207,21,Long-Heavy,Positive,0.195611016,Social
14558535,4386034,1,NULL,NULL,0,1616,0,0,0,2,2,0,0,208,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.011757426,4,0.19047619,1091,14,Long-Heavy,Positive,0.098103055,Social
14561593,7295625,1,NULL,NULL,0,1616,0,0,0,2,2,0,3,21,0,10,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.014232673,4,0.695652174,1064,62,Long-Low,Positive,0.562479841,Social
14700918,4386034,1,NULL,NULL,0,1610,0,0,0,3,3,0,4,327,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.048447205,3,0,1091,14,Long-Heavy,Positive,0.098103055,Social
14745699,2261680,1,NULL,NULL,0,1608,0,0,0,2,2,0,2,26,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.017412935,4,0.849740933,1213.5,16,Long-Heavy,Positive,0.154021919,Social
14897950,14897549,1,NULL,NULL,0,1604,4,2,0,4,4,0,4,91,1,305,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0.314214464,2,0,780,9,Long-Heavy,Positive,0.531618391,Social
14988069,14897549,1,NULL,NULL,0,1601,5,2,0,7,7,0,4,291,2,750,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,0.67270456,2,0,780,9,Long-Heavy,Positive,0.531618391,Social
14988222,11474326,1,NULL,NULL,0,1601,0,0,0,2,2,0,0,210,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.011242973,4,0,1000.5,11,Long-Heavy,Positive,0.280259014,Social
14991682,14897549,1,NULL,NULL,0,1601,0,0,0,7,7,0,5,302,1,209,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0.395377889,2,0,780,9,Long-Heavy,Positive,0.531618391,Social
14994363,14897549,1,NULL,NULL,0,1601,3,2,0,10,9,0,5,350,1,523,0,22,3,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,0.613991255,2,0,780,9,Long-Heavy,Positive,0.531618391,Social
15015276,7295625,1,NULL,NULL,0,1586,0,0,0,2,2,0,2,33,0,3,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.010088272,4,0.555555556,1064,62,Long-Low,Positive,0.562479841,Social
15209177,45297,1,NULL,NULL,0,1213,1,0,0,4,4,0,36,327,0,145,0,943,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0.711459192,2,0.142857143,752,23,Long-Heavy,Positive,0.748281629,Social
15325726,7118,1,NULL,NULL,0,1593,0,2,0,2,2,0,2,144,0,41,0,81,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0.070307596,3,0,796,14,Long-Heavy,Positive,0.069755085,Social
15416442,7295625,1,NULL,NULL,0,1591,0,0,0,2,1,0,0,206,0,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.013827781,4,0.555555556,1064,62,Long-Low,Positive,0.562479841,Social
15655755,7295625,1,NULL,NULL,0,1585,2,1,0,9,9,1,15,234,18,154,8,343,3,34,80,1,21,198,1,21,12,0,89,1,125,61,12,0,0,0,1,0,1,0,0,4,0,13,0,9,5,4,0,636,0.40126183,2,0.533333333,1064,62,Long-Heavy,Positive,0.562479841,Social
16479936,40930,1,NULL,NULL,0,1564,0,0,0,2,1,0,1,227,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.002557545,6,0,1216,30,Long-Low,Negative,0.271371616,Social
16906551,45297,1,NULL,NULL,0,1554,0,0,0,4,4,2,12,780,1,104,0,653,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0.181467181,2,0.916666667,752,23,Long-Heavy,Positive,0.748281629,Social
17667740,15921359,1,NULL,NULL,0,1535,1,0,0,2,1,0,1,1052,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.003257329,6,0.928571429,697,4,Long-Heavy,Positive,0.263629579,Social
17742421,7455595,1,NULL,NULL,0,1534,0,0,0,2,1,0,0,202,0,21,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0.106258149,3,0.333333333,1080,61,Long-Heavy,Positive,0.194564157,Social
17904050,13689208,1,NULL,NULL,0,1530,0,0,0,2,1,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.01372549,4,0.739130435,1207,21,Long-Low,Positive,0.195611016,Social
17994574,17991525,1,NULL,NULL,0,1528,0,0,0,2,1,0,1,267,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001963351,6,0,843,8,Long-Low,Positive,0.252978138,Social
18048116,17991525,1,NULL,NULL,0,1527,0,1,0,2,2,0,126,3316,0,47,0,118,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0.077275704,3,0,843,8,Long-Heavy,Positive,0.252978138,Social
18121993,17991525,1,NULL,NULL,0,1208,3,0,0,3,3,0,30,519,0,79,0,94,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0.220198675,2,0,843,8,Long-Heavy,Positive,0.252978138,Social
18211410,17991525,1,NULL,NULL,0,1523,1,1,0,4,2,1,41,3956,0,7,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.01116218,4,0,843,8,Long-Heavy,Positive,0.252978138,Social
18407938,6820392,1,NULL,NULL,0,1517,0,1,1,3,2,3,2,147,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.035596572,3,0.151515152,1183,12,Long-Heavy,Positive,-0.080836702,Social
18773180,13689208,1,NULL,NULL,0,1509,0,0,0,2,0,0,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.02584493,4,0.785714286,1207,21,Long-Heavy,Positive,0.195611016,Social
18833596,2261680,1,NULL,NULL,0,1508,0,0,0,2,0,1,0,21,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.00530504,6,0.848167539,1213.5,16,Long-Low,Positive,0.154021919,Social
