repo_id,age,new_jaccard,commit_count,K,,repo_id,age,new_jaccard,commit_count,K,,,Cluster #,Count,Age,Commits,Jaccard Distance
,,,,,,107070472,289,0,3,1,,,,,,,
,,,,,,107181008,288,0,180,1,,,,,,,
,,,,,,107724010,282,0,7,1,,,,,,,
,,,,,,108431716,275,0,39,1,,,,,,,
,,,,,,108682533,272,0,2,1,,,,,,,
,,,,,,108887250,270,0,3,1,,,,,,,
,,,,,,109162420,267,0,9,1,,,,,,,
,,,,,,110423730,255,0,5,1,,,,,,,
,,,,,,110527811,255,0,1,1,,,,,,,
,,,,,,111038773,249,0,19,1,,,,,,,
,,,,,,111242494,248,0,3,1,,,,,,,
,,,,,,111285447,247,0,4,1,,,,,,,
,,,,,,111287684,247,0,76,1,,,,,,,
,,,,,,111354691,247,0.5,11,1,,,,,,,
,,,,,,111403769,247,0,3,1,,,,,,,
,,,,,,111501361,246,0,23,1,,,,,,,
,,,,,,111588349,245,0,26,1,,,,,,,
,,,,,,111980864,241,0,9,1,,,,,,,
,,,,,,112009609,241,0,7,1,,,,,,,
,,,,,,112587863,235,0,90,1,,,,,,,
,,,,,,112632557,235,0,4,1,,,,,,,
,,,,,,112716220,234,0,14,1,,,,,,,
,,,,,,112859124,233,0,3,1,,,,,,,
,,,,,,112949882,233,0,4,1,,,,,,,
,,,,,,113053958,232,0,3,1,,,,,,,
,,,,,,113411228,228,0,24,1,,,,,,,
,,,,,,113716055,226,0,23,1,,,,,,,
,,,,,,113909014,224,0,6,1,,,,,,,
,,,,,,114534054,219,0,2,1,,,,,,,
,,,,,,114645392,330,0,20,1,,,,,,,
,,,,,,114678214,217,0,6,1,,,,,,,
,,,,,,114965905,215,0,3,1,,,,,,,
,,,,,,114996414,214,0,1,1,,,,,,,
,,,,,,115128569,213,0,4,1,,,,,,,
,,,,,,115227360,213,0,24,1,,,,,,,
,,,,,,115582830,209,0,6,1,,,,,,,
,,,,,,115780041,207,0,11,1,,,,,,,
,,,,,,116052502,205,0,5,1,,,,,,,
,,,,,,116885371,198,0,2,1,,,,,,,
,,,,,,117914654,188,0,10,1,,,,,,,
,,,,,,118335347,185,0,2,1,,,,,,,
,,,,,,119150105,178,0,101,1,,,,,,,
,,,,,,119621529,172,0,2,1,,,,,,,
,,,,,,119769503,171,0,4,1,,,,,,,
,,,,,,119813275,171,0,7,1,,,,,,,
,,,,,,120547467,165,0,2,1,,,,,,,
,,,,,,120741821,163,0,5,1,,,,,,,
,,,,,,121141742,158,0.5,10,1,,,,,,,
,,,,,,122132744,146,0,8,1,,,,,,,
,,,,,,122862807,139,0,12,1,,,,,,,
,,,,,,123045554,137,0,19,1,,,,,,,
,,,,,,123239574,136,0,10,1,,,,,,,
,,,,,,123315141,135,0,2,1,,,,,,,
,,,,,,123853792,130,0,10,1,,,,,,,
,,,,,,124024566,128,0,20,1,,,,,,,
,,,,,,124776710,121,0,12,1,,,,,,,
,,,,,,124920607,120,0,6,1,,,,,,,
,,,,,,125203473,116,0,5,1,,,,,,,
,,,,,,125267402,115,0,12,1,,,,,,,
,,,,,,125346053,113,0,12,1,,,,,,,
,,,,,,125489105,110,0,27,1,,,,,,,
,,,,,,125558832,109,0,3,1,,,,,,,
,,,,,,125708850,108,0,2,1,,,,,,,
,,,,,,126345553,104,0,8,1,,,,,,,
,,,,,,126454683,103,0,4,1,,,,,,,
,,,,,,127420632,96,0,6,1,,,,,,,
,,,,,,127629077,95,0,2,1,,,,,,,
,,,,,,127885791,91,0,2,1,,,,,,,
,,,,,,128157658,87,0,2,1,,,,,,,
,,,,,,128230411,87,0.5,8,1,,,,,,,
,,,,,,128741993,83,0,18,1,,,,,,,
,,,,,,128920077,82,0,34,1,,,,,,,
,,,,,,129695587,73,0,3,1,,,,,,,
,,,,,,129702742,73,0,6,1,,,,,,,
,,,,,,129774224,73,0,3,1,,,,,,,
,,,,,,130298531,67,0,4,1,,,,,,,
,,,,,,130330391,66,0,1,1,,,,,,,
,,,,,,130571791,65,0,6,1,,,,,,,
,,,,,,132892249,44,0,2,1,,,,,,,
,,,,,,132963492,42,0,1,1,,,,,,,
,,,,,,134086426,33,0.5,21,1,,,,,,,
,,,,,,134877912,26,0,23,1,,,,,,,
,,,,,,135649079,17,0.5,7,1,,,,,,,
,,,,,,135681910,17,0,7,1,,,,,,,
,,,,,,135992815,15,0,1,1,,,,,,,
,,,,,,136574037,10,0,2,1,,,,,,,
,,,,,,136813938,78,0,6,1,,,,,,,
,,,,,,23281536,1203,0.047619,247,1,,,,,,,
,,,,,,23382377,1274,0.047619,321,1,,,,,,,
,,,,,,29980244,1261,0,182,1,,,,,,,
,,,,,,30800446,1247,0.186047,236,1,,,,,,,
,,,,,,30856469,1236,0.372093,131,1,,,,,,,
,,,,,,32877900,1188,0.186047,225,1,,,,,,,
,,,,,,36306662,1135,0.325581,22,1,,,,,,,
,,,,,,42581038,1034,0.418605,15,1,,,,,,,
,,,,,,43383202,1023,0.418605,4,1,,,,,,,
,,,,,,44096273,1012,0.162791,226,1,,,,,,,
,,,,,,44335062,1009,0.44186,3,1,,,,,,,
,,,,,,47573364,969,0.186047,621,1,,,,,,,
,,,,,,48000505,964,0,211,1,,,,,,,
,,,,,,48829765,954,0,371,1,,,,,,,
,,,,,,49543993,944,0.44186,7,1,,,,,,,
,,,,,,50809196,928,0.325581,20,1,,,,,,,
,,,,,,51907066,913,0.418605,7,1,,,,,,,
,,,,,,52147862,909,0.418605,19,1,,,,,,,
,,,,,,54533253,871,0.418605,28,1,,,,,,,
,,,,,,55738772,856,0.418605,13,1,,,,,,,
,,,,,,58727158,820,0,271,1,,,,,,,
,,,,,,60804958,796,0.325581,4,1,,,,,,,
,,,,,,61172372,792,0.325581,30,1,,,,,,,
,,,,,,61194171,792,0.372093,1,1,,,,,,,
,,,,,,62541802,775,0.395349,2,1,,,,,,,
,,,,,,65009940,746,0.295455,6,1,,,,,,,
,,,,,,65500658,740,0.325581,8,1,,,,,,,
,,,,,,65820556,734,0.162791,50,1,,,,,,,
,,,,,,67408062,1317,0.02439,4,1,,,,,,,
,,,,,,67565195,712,0.162791,53,1,,,,,,,
,,,,,,67846013,709,0.186047,33,1,,,,,,,
,,,,,,68436581,701,0.325581,36,1,,,,,,,
,,,,,,69319059,690,0.325581,40,1,,,,,,,
,,,,,,69839354,696,0.093023,181,1,,,,,,,
,,,,,,69893089,683,0.186047,8,1,,,,,,,
,,,,,,70010573,682,0.047619,365,1,,,,,,,
,,,,,,70411038,677,0.186047,161,1,,,,,,,
,,,,,,71145042,668,0.186047,4,1,,,,,,,
,,,,,,72353845,653,0.186047,3,1,,,,,,,
,,,,,,72749175,648,0.186047,3,1,,,,,,,
,,,,,,76289783,607,0.162791,115,1,,,,,,,
,,,,,,76464599,605,0.162791,19,1,,,,,,,
,,,,,,76971820,599,0.116279,3,1,,,,,,,
,,,,,,77647200,592,0.139535,39,1,,,,,,,
,,,,,,79843690,569,0.186047,1,1,,,,,,,
,,,,,,82413457,542,0.071429,86,1,,,,,,,
,,,,,,82955279,536,0.071429,145,1,,,,,,,
,,,,,,86010763,499,0.116279,7,1,,,,,,,
,,,,,,87469796,485,0.116279,29,1,,,,,,,
,,,,,,87477033,485,0,37,1,,,,,,,
,,,,,,87519445,484,0.02439,44,1,,,,,,,
,,,,,,88778389,471,0.139535,12,1,,,,,,,
,,,,,,90134381,457,0,43,1,,,,,,,
,,,,,,90137854,457,0.139535,24,1,,,,,,,
,,,,,,92801896,432,0.139535,29,1,,,,,,,
,,,,,,92805350,432,0.116279,19,1,,,,,,,
,,,,,,92945239,431,0.139535,47,1,,,,,,,
,,,,,,93683434,424,0.116279,2,1,,,,,,,
,,,,,,95661674,406,0,57,1,,,,,,,
,,,,,,96208707,401,0,156,1,,,,,,,
,,,,,,96591118,401,0.159091,72,1,,,,,,,
,,,,,,99140231,372,0.116279,3,1,,,,,,,
,,,,,,100050087,362,0.52381,41,1,,,,,,,
,,,,,,101358323,348,0.116279,9,1,,,,,,,
,,,,,,101565955,346,0.116279,3,1,,,,,,,
,,,,,,101621586,346,0.116279,4,1,,,,,,,
,,,,,,101834851,344,0.116279,25,1,,,,,,,
,,,,,,103474746,326,0.116279,21,1,,,,,,,
,,,,,,104735907,313,0.136364,5,1,,,,,,,
,,,,,,105644535,334,0,394,1,,,,,,,
,,,,,,106346563,296,0.047619,8,1,,,,,,,
,,,,,,107260967,286,0,4,1,,,,,,,
,,,,,,109208183,267,0.047619,4,1,,,,,,,
,,,,,,22026772,1352,0.25,31,1,,,,,,,
,,,,,,46746931,976,0,35,1,,,,,,,
,,,,,,49652550,943,0,792,1,,,,,,,
,,,,,,52032601,911,0,2549,1,,,,,,,
,,,,,,52755643,900,0,356,1,,,,,,,
,,,,,,56281156,848,0,1929,1,,,,,,,
,,,,,,57469299,999,0,267,1,,,,,,,
,,,,,,58401067,823,0.5,28,1,,,,,,,
,,,,,,58468603,822,0.25,32,1,,,,,,,
,,,,,,58695704,820,0.5,4,1,,,,,,,
,,,,,,58705660,821,0.5,20,1,,,,,,,
,,,,,,58790460,819,0.5,41,1,,,,,,,
,,,,,,58960717,817,0.5,21,1,,,,,,,
,,,,,,59474027,811,0.5,32,1,,,,,,,
,,,,,,59477754,811,0.5,9,1,,,,,,,
,,,,,,59490248,811,0.5,37,1,,,,,,,
,,,,,,60012705,805,0.5,6,1,,,,,,,
,,,,,,61093910,793,0.5,48,1,,,,,,,
,,,,,,61744401,785,0,1,1,,,,,,,
,,,,,,64605589,751,0.5,16,1,,,,,,,
,,,,,,65864900,738,0.5,8,1,,,,,,,
,,,,,,67716879,710,0.5,3,1,,,,,,,
,,,,,,69279096,690,0,78,1,,,,,,,
,,,,,,73715454,636,0,266,1,,,,,,,
,,,,,,85135559,508,0.6,11,1,,,,,,,
,,,,,,87697114,480,0,61,1,,,,,,,
,,,,,,88698590,472,0.25,22,1,,,,,,,
,,,,,,88701544,472,0,30,1,,,,,,,
,,,,,,88876996,470,0.6,31,1,,,,,,,
,,,,,,89146152,467,0.25,42,1,,,,,,,
,,,,,,89231956,466,0.6,2,1,,,,,,,
,,,,,,91556119,444,0.25,4,1,,,,,,,
,,,,,,91617215,443,0,165,1,,,,,,,
,,,,,,91823443,442,0,4,1,,,,,,,
,,,,,,92147578,438,0.25,2,1,,,,,,,
,,,,,,92316269,437,0.25,8,1,,,,,,,
,,,,,,92989917,431,0,395,1,,,,,,,
,,,,,,94290053,418,0,195,1,,,,,,,
,,,,,,98644220,376,0,217,1,,,,,,,
,,,,,,98766298,389,0,156,1,,,,,,,
,,,,,,106471845,480,0,40,1,,,,,,,
,,,,,,107284913,286,0,28,1,,,,,,,
,,,,,,107405683,285,0,6,1,,,,,,,
,,,,,,108658080,272,0.2,4,1,,,,,,,
,,,,,,112785107,234,0,439,1,,,,,,,
,,,,,,116973854,197,0,15,1,,,,,,,
,,,,,,128347358,86,0,3,1,,,,,,,
,,,,,,120524253,165,0.589744,7,1,,,,,,,
,,,,,,30070454,1308,0,7,1,,,,,,,
,,,,,,61194681,792,0.5,13,1,,,,,,,
,,,,,,67029089,719,0.5,7,1,,,,,,,
,,,,,,67247851,716,0,8,1,,,,,,,
,,,,,,78351407,585,0.5,6,1,,,,,,,
,,,,,,82422126,542,0,3,1,,,,,,,
,,,,,,102831252,333,0,74,1,,,,,,,
,,,,,,109201454,267,0,30,1,,,,,,,
,,,,,,123105644,137,0,49,1,,,,,,,
,,,,,,127493280,96,0,30,1,,,,,,,
,,,,,,129424494,79,0,3,1,,,,,,,
,,,,,,130170948,67,0,3,1,,,,,,,
,,,,,,62483714,776,0,111,1,,,,,,,
,,,,,,108981290,269,0,5,1,,,,,,,
,,,,,,129043150,81,0.2,71,1,,,,,,,
,,,,,,133515772,38,0.2,3,1,,,,,,,
,,,,,,123637133,132,0,28,1,,,,,,,
,,,,,,11985962,1737,0,644,1,,,,,,,
,,,,,,12165098,1769,0,790,1,,,,,,,
,,,,,,31622056,1217,0,248,1,,,,,,,
,,,,,,31893920,1210,0,6,1,,,,,,,
,,,,,,32311248,1200,0.297872,414,1,,,,,,,
,,,,,,32992970,1196,0,142,1,,,,,,,
,,,,,,34102672,1162,0,22,1,,,,,,,
,,,,,,34874414,1148,0,401,1,,,,,,,
,,,,,,37751059,1100,0,539,1,,,,,,,
,,,,,,39509135,1193,0,385,1,,,,,,,
,,,,,,41841722,1044,0,600,1,,,,,,,
,,,,,,42904527,1028,0,312,1,,,,,,,
,,,,,,48032100,964,0,282,1,,,,,,,
,,,,,,48145753,963,0,19,1,,,,,,,
,,,,,,48387811,960,0,44,1,,,,,,,
,,,,,,48478522,958,0.297872,37,1,,,,,,,
,,,,,,48493492,958,0,41,1,,,,,,,
,,,,,,48690258,955,0,122,1,,,,,,,
,,,,,,49451619,946,0,417,1,,,,,,,
,,,,,,52049018,911,0,330,1,,,,,,,
,,,,,,52447016,904,0,79,1,,,,,,,
,,,,,,52496333,904,0.026316,171,1,,,,,,,
,,,,,,54504787,872,0,7,1,,,,,,,
,,,,,,54513839,872,0,797,1,,,,,,,
,,,,,,55340045,861,0,265,1,,,,,,,
,,,,,,55373936,861,0,923,1,,,,,,,
,,,,,,56604517,842,0,89,1,,,,,,,
,,,,,,57317138,835,0,33,1,,,,,,,
,,,,,,57516311,833,0,61,1,,,,,,,
,,,,,,57672935,831,0,16,1,,,,,,,
,,,,,,61089498,793,0.297872,204,1,,,,,,,
,,,,,,61193978,792,0,14,1,,,,,,,
,,,,,,61728158,785,0,89,1,,,,,,,
,,,,,,65878521,733,0,478,1,,,,,,,
,,,,,,69600272,687,0,455,1,,,,,,,
,,,,,,71437080,664,0,91,1,,,,,,,
,,,,,,73390207,640,0,520,1,,,,,,,
,,,,,,78043741,588,0,149,1,,,,,,,
,,,,,,79757650,570,0,135,1,,,,,,,
,,,,,,81312892,554,0,90,1,,,,,,,
,,,,,,84482158,515,0,167,1,,,,,,,
,,,,,,86344694,495,0.297872,9,1,,,,,,,
,,,,,,88124762,477,0,68,1,,,,,,,
,,,,,,91256501,446,0,19,1,,,,,,,
,,,,,,92606318,434,0,92,1,,,,,,,
,,,,,,101959579,342,0,11,1,,,,,,,
,,,,,,102689795,334,0,86,1,,,,,,,
,,,,,,103381488,327,0,204,1,,,,,,,
,,,,,,107282033,286,0,30,1,,,,,,,
,,,,,,110034329,259,0,113,1,,,,,,,
,,,,,,112221296,239,0,75,1,,,,,,,
,,,,,,112675270,235,0,158,1,,,,,,,
,,,,,,114648470,218,0,66,1,,,,,,,
,,,,,,116348989,202,0,1,1,,,,,,,
,,,,,,118295384,185,0,4,1,,,,,,,
,,,,,,119570098,173,0,34,1,,,,,,,
,,,,,,121573704,153,0,37,1,,,,,,,
,,,,,,123244578,136,0,44,1,,,,,,,
,,,,,,123945746,129,0,11,1,,,,,,,
,,,,,,124208078,127,0.369565,8,1,,,,,,,
,,,,,,124571284,123,0,26,1,,,,,,,
,,,,,,128921111,82,0.382979,7,1,,,,,,,
,,,,,,129091723,81,0.382979,2,1,,,,,,,
,,,,,,130796308,63,0.026316,5,1,,,,,,,
,,,,,,131116740,60,0,19,1,,,,,,,
,,,,,,135563657,18,0,49,1,,,,,,,
,,,,,,40033250,1084,0,35,1,,,,,,,
,,,,,,46847572,975,0,1,1,,,,,,,
,,,,,,47612927,968,0,7,1,,,,,,,
,,,,,,58293504,975,0,1,1,,,,,,,
,,,,,,60761874,801,0,36,1,,,,,,,
,,,,,,63539210,778,0,29,1,,,,,,,
,,,,,,69387850,689,0,212,1,,,,,,,
,,,,,,77935593,589,0,2,1,,,,,,,
,,,,,,78346855,585,0.333333,158,1,,,,,,,
,,,,,,96677259,395,0,6,1,,,,,,,
,,,,,,116546516,201,0.5,3,1,,,,,,,
,,,,,,130555555,65,0,3,1,,,,,,,
,,,,,,69864324,684,0.5,76,1,,,,,,,
,,,,,,74687432,625,0.5,76,1,,,,,,,
,,,,,,74862217,623,0.5,126,1,,,,,,,
,,,,,,74997766,621,0.5,4,1,,,,,,,
,,,,,,75024840,621,0.5,11,1,,,,,,,
,,,,,,75084071,620,0.5,2,1,,,,,,,
,,,,,,75092900,620,0.5,2,1,,,,,,,
,,,,,,75100639,620,0.5,5,1,,,,,,,
,,,,,,75103819,620,0.5,7,1,,,,,,,
,,,,,,75141888,620,0.5,10,1,,,,,,,
,,,,,,75303573,618,0.5,16,1,,,,,,,
,,,,,,75311613,618,0.5,8,1,,,,,,,
,,,,,,75322472,618,0.5,11,1,,,,,,,
,,,,,,75324312,618,0.5,9,1,,,,,,,
,,,,,,75329699,618,0.5,6,1,,,,,,,
,,,,,,75339378,618,0.5,60,1,,,,,,,
,,,,,,75359231,618,0.5,185,1,,,,,,,
,,,,,,75369132,618,0.5,12,1,,,,,,,
,,,,,,75860323,612,0.5,7,1,,,,,,,
,,,,,,78004995,588,0.5,9,1,,,,,,,
,,,,,,78085952,587,0.5,205,1,,,,,,,
,,,,,,84846895,511,0.4375,49,1,,,,,,,
,,,,,,86773157,491,0.375,4,1,,,,,,,
,,,,,,91371596,445,0.375,18,1,,,,,,,
,,,,,,106630023,293,0,6,1,,,,,,,
,,,,,,117474308,192,0,15,1,,,,,,,
,,,,,,128718169,83,0,6,1,,,,,,,
,,,,,,55651655,857,0,4,1,,,,,,,
,,,,,,61179232,792,0,2,1,,,,,,,
,,,,,,61274484,790,0,9,1,,,,,,,
,,,,,,71947326,658,0,67,1,,,,,,,
,,,,,,73095962,643,0.193548,54,1,,,,,,,
,,,,,,73152585,642,0,17,1,,,,,,,
,,,,,,73179298,643,0.193548,83,1,,,,,,,
,,,,,,93272335,428,0,8,1,,,,,,,
,,,,,,38857331,1524,0.23301,541,1,,,,,,,
,,,,,,38915691,1319,0,644,1,,,,,,,
,,,,,,39080085,1289,0.147059,365,1,,,,,,,
,,,,,,40026872,1317,0.223301,504,1,,,,,,,
,,,,,,40060262,1069,0,108,1,,,,,,,
,,,,,,40484329,1062,0.23301,6,1,,,,,,,
,,,,,,40897934,1057,0.147059,14,1,,,,,,,
,,,,,,40900434,1299,0.165049,20,1,,,,,,,
,,,,,,41670811,1046,0.147059,26,1,,,,,,,
,,,,,,41872121,1209,0.349515,69,1,,,,,,,
,,,,,,42059924,1283,0,3019,1,,,,,,,
,,,,,,42641769,1033,0.25,62,1,,,,,,,
,,,,,,43188882,1025,0.25,378,1,,,,,,,
,,,,,,43617835,1019,0.161905,4,1,,,,,,,
,,,,,,43755704,1306,0.165049,21,1,,,,,,,
,,,,,,44084965,1012,0.194175,1580,1,,,,,,,
,,,,,,44469346,1006,0.156863,101,1,,,,,,,
,,,,,,46228780,983,0.194175,5,1,,,,,,,
,,,,,,46398038,981,0.156863,58,1,,,,,,,
,,,,,,46484700,980,0.23301,19,1,,,,,,,
,,,,,,46823351,975,0.07,282,1,,,,,,,
,,,,,,48533501,1262,0.165049,444,1,,,,,,,
,,,,,,49933462,939,0.118812,12,1,,,,,,,
,,,,,,50876113,927,0.317308,5,1,,,,,,,
,,,,,,51330938,921,0.23301,42,1,,,,,,,
,,,,,,51591502,917,0.25,10,1,,,,,,,
,,,,,,52187348,1397,0.317308,6,1,,,,,,,
,,,,,,52244166,927,0.317308,41,1,,,,,,,
,,,,,,52656912,899,0.194175,4,1,,,,,,,
,,,,,,52711513,898,0.020408,17,1,,,,,,,
,,,,,,53439144,901,0,27,1,,,,,,,
,,,,,,54108226,877,0.228571,320,1,,,,,,,
,,,,,,54183952,876,0.25,2,1,,,,,,,
,,,,,,55280981,862,0.118812,8,1,,,,,,,
,,,,,,55718275,856,0.23301,6,1,,,,,,,
,,,,,,55858908,854,0.230769,22,1,,,,,,,
,,,,,,56375732,844,0.156863,9,1,,,,,,,
,,,,,,57280361,835,0.020408,963,1,,,,,,,
,,,,,,57864972,829,0.118812,532,1,,,,,,,
,,,,,,58597302,821,0.23301,13,1,,,,,,,
,,,,,,59694380,809,0.194175,24,1,,,,,,,
,,,,,,59939662,806,0.08,437,1,,,,,,,
,,,,,,60252313,802,0.223301,3,1,,,,,,,
,,,,,,60694235,797,0.194175,10,1,,,,,,,
,,,,,,63529186,764,0.194175,7,1,,,,,,,
,,,,,,63805806,760,0.182692,105,1,,,,,,,
,,,,,,65067515,745,0,41,1,,,,,,,
,,,,,,65432135,740,0.194175,12,1,,,,,,,
,,,,,,67650631,711,0.174757,2,1,,,,,,,
,,,,,,69975962,682,0.09,137,1,,,,,,,
,,,,,,70983102,670,0.165049,3,1,,,,,,,
,,,,,,75724786,613,0.147059,21,1,,,,,,,
,,,,,,76668565,603,0.156863,2,1,,,,,,,
,,,,,,78653315,582,0,88,1,,,,,,,
,,,,,,78908108,579,0.147059,4,1,,,,,,,
,,,,,,80042447,567,0.147059,9,1,,,,,,,
,,,,,,80517116,562,0,205,1,,,,,,,
,,,,,,81093521,556,0.147059,81,1,,,,,,,
,,,,,,81198178,555,0.147059,10,1,,,,,,,
,,,,,,81256889,554,0.147059,10,1,,,,,,,
,,,,,,81513650,551,0.147059,38,1,,,,,,,
,,,,,,82963556,536,0.118812,2,1,,,,,,,
,,,,,,83176535,533,0.230769,50,1,,,,,,,
,,,,,,83455509,530,0.08,30,1,,,,,,,
,,,,,,85478541,504,0,21,1,,,,,,,
,,,,,,86323914,495,0.145631,15,1,,,,,,,
,,,,,,87084988,488,0.020408,71,1,,,,,,,
,,,,,,87393049,485,0.08,24,1,,,,,,,
,,,,,,87475666,485,0.08,9,1,,,,,,,
,,,,,,92587915,435,0,17,1,,,,,,,
,,,,,,93235731,428,0.010204,22,1,,,,,,,
,,,,,,101685826,345,0.07,12,1,,,,,,,
,,,,,,102715807,334,0.08,5,1,,,,,,,
,,,,,,103856896,322,0,904,1,,,,,,,
,,,,,,110851240,251,0.030303,3,1,,,,,,,
,,,,,,118499621,183,0.020408,58,1,,,,,,,
,,,,,,118506208,183,0.118812,3,1,,,,,,,
,,,,,,119547950,173,0.020408,10,1,,,,,,,
,,,,,,119843360,170,0,22,1,,,,,,,
,,,,,,131604016,56,0,2,1,,,,,,,
,,,,,,45691284,991,0,8,1,,,,,,,
,,,,,,46924334,974,0,4,1,,,,,,,
,,,,,,49295259,948,0,3,1,,,,,,,
,,,,,,50957803,926,0,43,1,,,,,,,
,,,,,,51882641,913,0,17,1,,,,,,,
,,,,,,52997096,894,0,6,1,,,,,,,
,,,,,,54394003,873,0,29,1,,,,,,,
,,,,,,55661082,857,0,2,1,,,,,,,
,,,,,,56219254,849,0.166667,15,1,,,,,,,
,,,,,,57387908,834,0,31,1,,,,,,,
,,,,,,57680099,831,0,4,1,,,,,,,
,,,,,,59498455,811,0,6,1,,,,,,,
,,,,,,59678695,809,0,16,1,,,,,,,
,,,,,,60248726,802,0,5,1,,,,,,,
,,,,,,60302410,800,0.166667,48,1,,,,,,,
,,,,,,60841629,795,0,6,1,,,,,,,
,,,,,,63377749,766,0,15,1,,,,,,,
,,,,,,64180198,756,0,10,1,,,,,,,
,,,,,,66253802,729,0,3,1,,,,,,,
,,,,,,68365873,702,0,4,1,,,,,,,
,,,,,,68444611,701,0,2,1,,,,,,,
,,,,,,69562388,687,0,3,1,,,,,,,
,,,,,,72814552,647,0,17,1,,,,,,,
,,,,,,77250494,596,0,3,1,,,,,,,
,,,,,,79530100,572,0,4,1,,,,,,,
,,,,,,82774486,537,0,14,1,,,,,,,
,,,,,,84352965,517,0,10,1,,,,,,,
,,,,,,95707747,872,0,1,1,,,,,,,
,,,,,,99641156,366,0,4,1,,,,,,,
,,,,,,104334644,317,0,6,1,,,,,,,
,,,,,,118926022,179,0,2,1,,,,,,,
,,,,,,123827784,130,0,3,1,,,,,,,
,,,,,,133743282,36,0,8,1,,,,,,,
,,,,,,59610951,809,0,3,1,,,,,,,
,,,,,,59762079,808,0,3,1,,,,,,,
,,,,,,60341494,801,0,24,1,,,,,,,
,,,,,,65602142,737,0,3,1,,,,,,,
,,,,,,68918226,695,0,227,1,,,,,,,
,,,,,,70810556,672,0,10,1,,,,,,,
,,,,,,73319751,641,0,38,1,,,,,,,
,,,,,,77020403,598,0,148,1,,,,,,,
,,,,,,79192028,576,0,3,1,,,,,,,
,,,,,,84760720,512,0,5,1,,,,,,,
,,,,,,89802296,460,0,12,1,,,,,,,
,,,,,,94298749,418,0,5,1,,,,,,,
,,,,,,129343005,87,0.333333,16,1,,,,,,,
