repo_id,forked_from,parent_id,hf_parent_id,depth,hf_depth,is_Hard_fork,full_name,owner_id,name,created_at,updated_at,build_file,ALL,0.7,0.9,0.3,1 Commit
124024566,17991525,17991525,NULL,1,NULL,0,nossbigg/react-native,35527502,react-native,43489.34167,43607.10417,build.gradle,Social,Social,Social,Social,Hard
101485631,17991525,17991525,NULL,1,NULL,0,stephenzl/react-native,707201,react-native,43270.43542,25570,build.gradle,Social,Social,Social,Social,Hard
52655416,27653260,27653260,NULL,1,NULL,0,ezibrov/scribejava,8495022,scribejava,42718.6,25570,pom.xml,Social,Social,Social,Social,Hard
94290053,21994967,21994967,NULL,1,NULL,0,xsteelej/collect,39765700,collect,43199.28958,43530.7,build.gradle,Social,Social,Social,Social,Hard
104311532,84009704,17991525,NULL,2,NULL,0,triggr/react-native,3472328,react-native,43300.03542,43434.15833,build.gradle,Hard,Hard,Hard,Hard,Hard
104655948,17991525,17991525,NULL,1,NULL,0,Cristie/react-native,32125934,react-native,43304.07361,25570,build.gradle,Hard,Social,Social,Social,Hard
105778844,17991525,17991525,NULL,1,NULL,0,ps0305/react-native,39931833,react-native,43315.19236,43445.26944,build.gradle,Hard,Social,Social,Social,Hard
107070472,17991525,17991525,NULL,1,NULL,0,janczer/react-native,33480666,react-native,43328.76111,25570,build.gradle,Social,Social,Social,Social,Hard
119547950,38843634,38843634,NULL,1,NULL,0,zenaptix-lab/zeppelin,15860089,zeppelin,43444.52361,43448.26875,pom.xml,Hard,Social,Social,Social,Hard
108887250,17991525,17991525,NULL,1,NULL,0,syaau/react-native,10526477,react-native,43347.72014,43417.84028,build.gradle,Hard,Social,Social,Social,Hard
109162420,17991525,17991525,NULL,1,NULL,0,zjkhiyori/react-native,43190676,react-native,43350.12153,43566.16319,build.gradle,Social,Social,Social,Social,Hard
110423730,17991525,17991525,NULL,1,NULL,0,TranLuongTuanAnh/react-native,3537049,react-native,43362.15764,43530.99306,build.gradle,Hard,Social,Social,Social,Hard
63529186,38843634,38843634,NULL,1,NULL,0,sohaibiftikhar/zeppelin,2342880,zeppelin,42853.44167,25570,pom.xml,Social,Social,Social,Social,Hard
111038773,17991525,17991525,NULL,1,NULL,0,mdvacca/react-native,344979,react-native,43368.02708,43532.9875,build.gradle,Social,Social,Social,Social,Hard
75860323,69864324,35118920,69864324,2,1,1,prosticoco/Line-chatbot-for-COMP3111,38444957,Line-chatbot-for-COMP3111,43005.475,25570,build.gradle,Hard,Social,Social,Social,Hard
79757650,62296563,30777963,NULL,2,NULL,0,gitMiguel/openhab2-addons,37092812,openhab2-addons,43047.49514,43507.47639,pom.xml,Hard,Social,Social,Social,Hard
111501361,17991525,17991525,NULL,1,NULL,0,boliveira/react-native,1330241,react-native,43371.77986,43593.60556,build.gradle,Hard,Social,Social,Social,Hard
112587863,17991525,17991525,NULL,1,NULL,0,acoates-ms/react-native,40797399,react-native,43382.17361,43615.90069,build.gradle,Hard,Social,Social,Social,Hard
130555555,33393957,33393957,NULL,1,NULL,0,ademar111190/bitcoin-wallet,131052,bitcoin-wallet,43552.73472,43559.69931,build.gradle,Hard,Social,Social,Social,Hard
112716220,17991525,17991525,NULL,1,NULL,0,zhuangchuming/react-native,26199391,react-native,43383.12361,43440.38194,build.gradle,Social,Social,Social,Social,Hard
112859124,70361211,17991525,NULL,2,NULL,0,VarianMobileARIA/react-native,46752780,react-native,43384.26111,43557.37847,build.gradle,Hard,Social,Social,Social,Hard
112949882,17991525,17991525,NULL,1,NULL,0,Muritavo/react-native,9208926,react-native,43384.91111,43520.58472,build.gradle,Hard,Social,Social,Social,Hard
87178314,30777963,30777963,NULL,1,NULL,0,8devices/openhab2-addons,149168,openhab2-addons,43130.41319,25570,pom.xml,Hard,Social,Social,Social,Hard
113411228,17991525,17991525,NULL,1,NULL,0,friederbluemle/react-native,236962,react-native,43389.36875,43591.40764,build.gradle,Social,Social,Social,Social,Hard
113716055,17991525,17991525,NULL,1,NULL,0,Kiku-git/react-native,38757500,react-native,43391.65417,43601.97431,build.gradle,Social,Social,Social,Social,Hard
113909014,17991525,17991525,NULL,1,NULL,0,sJJdGG/react-native,41045018,react-native,43393.45347,25570,build.gradle,Social,Social,Social,Social,Hard
114534054,17991525,17991525,NULL,1,NULL,0,Leap-Forward/react-native,12175067,react-native,43398.82222,43513.03611,build.gradle,Social,Social,Social,Social,Hard
114645392,17991525,17991525,NULL,1,NULL,0,DiceTechnology/react-native,46037929,react-native,43287.39583,43566.44306,build.gradle,Social,Social,Social,Social,Hard
114678214,17991525,17991525,NULL,1,NULL,0,nicholaslee119/react-native,4983229,react-native,43400.24028,43546.96875,build.gradle,Hard,Social,Social,Social,Hard
21994967,NULL,21994967,NULL,0,NULL,0,opendatakit/collect,5072280,collect,42220.97292,43616.69028,build.gradle,Parent,Parent,Parent,Parent,Parent
60432559,17991525,17991525,NULL,1,NULL,0,hnryjms/react-native,8712627,react-native,42818.83472,25570,build.gradle,Social,Social,Social,Social,
114996414,17991525,17991525,NULL,1,NULL,0,vishaldwivedi/react-native,7839599,react-native,43403.07569,43434.34097,build.gradle,Hard,Social,Social,Social,Hard
50809196,18740233,18740233,NULL,1,NULL,0,iDCL-SharedTech/Hygieia,32398892,Hygieia,42689.94792,43490.84792,pom.xml,Hard,Hard,Hard,Social,Hard
115582830,17991525,17991525,NULL,1,NULL,0,watanabeyu/react-native,4942553,react-native,43408.24931,43511.56319,build.gradle,Hard,Social,Social,Social,Hard
115780041,17991525,17991525,NULL,1,NULL,0,solkaz/react-native,9309037,react-native,43410.04167,43481.71806,build.gradle,Hard,Social,Social,Social,Hard
116052502,17991525,17991525,NULL,1,NULL,0,dalcib/react-native,53435,react-native,43412.23958,43444.97778,build.gradle,Social,Social,Social,Social,Hard
31893920,30777963,30777963,NULL,1,NULL,0,Pshatsillo/openhab2-addons,6417940,openhab2-addons,42407.48472,43568.62014,pom.xml,Social,Social,Social,Social,Hard
116885371,17991525,17991525,NULL,1,NULL,0,retyui/react-native,2213168,react-native,43419.63958,43548.00208,build.gradle,Social,Social,Social,Social,Hard
78851399,30777963,30777963,NULL,1,NULL,0,nikotanghe/openhab2-addons,5970621,openhab2-addons,43038.31042,43434.95625,pom.xml,Hard,Social,Social,Social,Hard
118335347,17991525,17991525,NULL,1,NULL,0,EdwardDrapkin/react-native,3157787,react-native,43432.93889,43438.71389,build.gradle,Social,Social,Hard,Social,Hard
119150105,17991525,17991525,NULL,1,NULL,0,marcmulcahy/react-native,47418836,react-native,43439.99097,43616.96528,build.gradle,Social,Social,Social,Social,Hard
87613957,62296563,30777963,NULL,2,NULL,0,mrbig/openhab2-addons,440575,openhab2-addons,43135.69236,43577.47014,pom.xml,Social,Social,Social,Social,Hard
119621529,17991525,17991525,NULL,1,NULL,0,Alastair-smith2/react-native,42197205,react-native,43445.54306,43449.11736,build.gradle,Social,Social,Social,Social,Hard
119813275,17991525,17991525,NULL,1,NULL,0,cabelitos/react-native,375357,react-native,43446.87639,43612.28403,build.gradle,Social,Social,Social,Social,Hard
120741821,17991525,17991525,NULL,1,NULL,0,stigi/react-native,2426,react-native,43454.56736,43469.82778,build.gradle,Social,Social,Social,Social,Hard
121141742,17991525,17991525,NULL,1,NULL,0,ozberkctn/react-native,6797688,react-native,43459.58333,43600.30972,build.gradle,Hard,Social,Social,Social,Hard
18740233,NULL,18740233,NULL,0,NULL,0,capitalone/Hygieia,6268122,Hygieia,42202.24653,43575.07431,pom.xml,Parent,Parent,Parent,Parent,Parent
22672579,18740233,18740233,NULL,1,NULL,0,CoolMawks/Hygieia,8866826,Hygieia,42212.55972,42411.58333,pom.xml,Hard,Social,Social,Social,Hard
23185060,18740233,18740233,NULL,1,NULL,0,amp5208/Hygieia,6618689,Hygieia,42361.725,42405.2875,pom.xml,Hard,Social,Social,Social,Hard
23281536,18740233,18740233,NULL,1,NULL,0,tabladrum/Hygieia,2977468,Hygieia,42414.80833,43575.075,pom.xml,Hard,Social,Social,Social,Social
23382377,18740233,18740233,NULL,1,NULL,0,amitmawkin/Hygieia,3360129,Hygieia,42343.80764,43510.99514,pom.xml,Social,Social,Social,Social,Social
81093521,38843634,38843634,NULL,1,NULL,0,jithinchandranj/zeppelin,39613918,zeppelin,43061.53333,25570,pom.xml,Hard,Social,Social,Social,Hard
29980244,18740233,18740233,NULL,1,NULL,0,jimzucker/Hygieia,10675121,hygieia,42356.73056,42422.51458,pom.xml,Social,Social,Social,Social,Social
30800446,18740233,18740233,NULL,1,NULL,0,singlestone/Hygieia,3866081,Hygieia,42370.55139,42433.04167,pom.xml,Social,Social,Social,Social,Hard
32877900,18740233,18740233,NULL,1,NULL,0,paychex/Hygieia,7268242,Hygieia,42429.54514,25569.04167,pom.xml,Social,Social,Social,Social,Hard
35925318,29791124,18740233,NULL,2,NULL,0,benathmane/Hygieia,2125377,Hygieia,42489.50694,25569.04167,pom.xml,Hard,Social,Social,Hard,Hard
39050701,18740233,18740233,NULL,1,NULL,0,CapitalOne-Hygieia/Hygieia,15162080,Hygieia,42534.62431,25570,pom.xml,Hard,Social,Social,Social,Hard
42581038,18740233,18740233,NULL,1,NULL,0,target/Hygieia,280375,Hygieia,42583.65764,25570,pom.xml,Social,Social,Social,Social,Hard
43383202,23281536,18740233,NULL,2,NULL,0,mygithubhub/Hygieia,15249575,Hygieia,42594.59306,25570,pom.xml,Hard,Social,Social,Social,Hard
33130651,30777963,30777963,33130651,1,0,1,OLibutzki/openhab2-addons,676131,openhab2-addons,42435.03958,25569.04167,pom.xml,Social,Social,Social,Social,Hard
47573364,18740233,18740233,NULL,1,NULL,0,StateFarmIns/Hygieia,9527825,Hygieia,42648.74931,43520.975,pom.xml,Social,Social,Social,Social,Hard
65784967,34874414,30777963,NULL,2,NULL,0,boc-tothefuture/openhab2-addons,14611249,openhab2-addons,42882.67569,43581.70069,pom.xml,Hard,Hard,Hard,Social,Hard
49543993,18740233,18740233,NULL,1,NULL,0,amaltson/Hygieia,1143401,Hygieia,42673.09653,43532.11944,pom.xml,Hard,Social,Social,Social,Hard
7106649,27653260,27653260,NULL,1,NULL,0,mebigfatguy/scribe-java,259654,scribe-java,41633.82986,42427.81319,pom.xml,Hard,Social,Social,Social,Hard
52147862,18740233,18740233,NULL,1,NULL,0,jmcshane/Hygieia,6198925,Hygieia,42708.26875,25570,pom.xml,Hard,Social,Social,Social,Hard
54533253,18740233,18740233,NULL,1,NULL,0,mshaw6/Hygieia,10800120,Hygieia,42746.14444,25570,pom.xml,Hard,Social,Social,Social,Hard
62541802,18740233,18740233,NULL,1,NULL,0,bryant1410/Hygieia,3199002,Hygieia,42842.36042,25570,pom.xml,Hard,Social,Social,Social,Hard
65009940,18740233,18740233,NULL,1,NULL,0,sthatip/Hygieia,7501354,Hygieia,42871.84653,25570,pom.xml,Hard,Social,Social,Social,Hard
65500658,18740233,18740233,NULL,1,NULL,0,purna99/Hygieia-1,12121354,Hygieia-1,42877.90208,25570,pom.xml,Hard,Social,Social,Social,Hard
123239574,17991525,17991525,NULL,1,NULL,0,misaku/react-native,6648412,react-native,43481.85417,43516.37431,build.gradle,Hard,Social,Social,Social,Hard
65820556,18740233,18740233,NULL,1,NULL,0,virtualpeter/Hygieia,7869195,Hygieia,42883.39583,25570,pom.xml,Social,Social,Social,Social,Hard
85421167,30777963,30777963,NULL,1,NULL,0,cribskip/openhab2-addons,1279365,openhab2-addons,43112.50764,25570,pom.xml,Social,Social,Social,Social,Hard
68436581,18740233,18740233,NULL,1,NULL,0,DigitalOnUs/Hygieia,34057619,Hygieia,42916.24861,25570,pom.xml,Hard,Social,Social,Social,Hard
76004949,31299445,30777963,NULL,2,NULL,0,gahlawathome/openhab2-addons,38478931,openhab2-addons,43006.77222,25570,pom.xml,Hard,Social,Social,Social,Hard
69893089,18740233,18740233,NULL,1,NULL,0,mfarouk/Hygieia,726813,Hygieia,42934.59792,43532.11944,pom.xml,Social,Social,Social,Social,Hard
129702742,17991525,17991525,NULL,1,NULL,0,Rahulkishanm/react-native,8716453,react-native,43544.27847,43544.28194,build.gradle,Hard,Social,Social,Social,Hard
106346563,18740233,18740233,NULL,1,NULL,0,aamol/Hygieia,6227838,Hygieia,43321.21319,43567.25556,pom.xml,Social,Social,Social,Social,Hard
76971820,18740233,18740233,NULL,1,NULL,0,PanchoPuncho/Hygieia,32801886,Hygieia,43018.64444,25570,pom.xml,Hard,Social,Social,Social,Hard
79843690,18740233,18740233,NULL,1,NULL,0,GSLabDev/Hygieia,11411424,Hygieia,43048.30154,25570,pom.xml,Hard,Social,Social,Social,Hard
87469796,18740233,18740233,NULL,1,NULL,0,IC-CMS/Hygieia,39124326,Hygieia,43132.90208,25570,pom.xml,Hard,Social,Social,Social,Hard
87477033,18740233,18740233,NULL,1,NULL,0,walmartlabs/Hygieia,9770,Hygieia,43132.98542,25570,pom.xml,Social,Social,Social,Social,Hard
88778389,18740233,18740233,NULL,1,NULL,0,conkerant/Hygieia,41355330,Hygieia,43146.32778,25570,pom.xml,Hard,Social,Social,Social,Hard
90137854,18740233,18740233,NULL,1,NULL,0,dhivahar19/Hygieia,41639167,Hygieia,43160.30069,25570,pom.xml,Hard,Social,Social,Social,Hard
14831723,30777963,30777963,NULL,1,NULL,0,teichsta/openhab2,1246826,openhab2,42011.46389,42434.00556,pom.xml,Social,Social,Social,Social,Hard
92801896,18740233,18740233,NULL,1,NULL,0,jozzhart/Hygieia,437286,Hygieia,43185.41736,25570,pom.xml,Hard,Social,Social,Social,Hard
100050087,18740233,18740233,NULL,1,NULL,0,mtnsat/Hygieia,4587542,Hygieia,43255.68611,25570,pom.xml,Hard,Social,Social,Social,Hard
40670519,38843634,38843634,NULL,1,NULL,0,snowch/zeppelin,577917,zeppelin,42557.86389,25570,pom.xml,Social,Social,Social,Social,Hard
80042447,38843634,38843634,NULL,1,NULL,0,Gauravshah/zeppelin,900767,zeppelin,43050.42569,43405.33889,pom.xml,Social,Social,Social,Social,Hard
107260967,18740233,18740233,NULL,1,NULL,0,paruff/Hygieia,2043752,Hygieia,43331.11112,43613.7699,pom.xml,Hard,Hard,Hard,Hard,Hard
65864900,21994967,21994967,NULL,1,NULL,0,CiudadFutura/collect,9114181,collect,42879.88611,25570,build.gradle,Hard,Social,Social,Social,Hard
22026772,21994967,21994967,22026772,1,0,1,kobotoolbox/collect,2771872,collect,42265.64861,43616.31597,build.gradle,Hard,Social,Social,Social,Hard
26155755,21994967,21994967,NULL,1,NULL,0,onaio/collect,2683549,collect,42265.3125,43561.60972,build.gradle,Hard,Social,Social,Social,Hard
27279386,21994967,21994967,NULL,1,NULL,0,meletis/collect,961263,collect,42284.59514,42427.88889,build.gradle,Hard,Social,Social,Social,Hard
27827060,21994967,21994967,NULL,1,NULL,0,nafundi/collect,912045,collect,42359.99167,42429.39236,build.gradle,Hard,Social,Social,Social,Hard
28167412,21994967,21994967,NULL,1,NULL,0,SwissTPH/collect,3114958,collect,42307.39167,42433.76597,build.gradle,Hard,Social,Social,Social,Hard
29583410,21994967,21994967,NULL,1,NULL,0,jnordling/collect,7814804,collect,42337.11181,42422.75556,build.gradle,Social,Social,Social,Social,Social
36430966,21994967,21994967,NULL,1,NULL,0,AguaClara/post.collect,13150389,post.collect,42401.89306,25569.04167,build.gradle,Hard,Social,Social,Social,Hard
128347358,21994967,21994967,NULL,1,NULL,0,trebla64/collect,9353903,collect,43531.60972,43549.94028,build.gradle,Social,Social,Social,Social,Hard
46746931,21994967,21994967,NULL,1,NULL,0,nribeka/collect,90693,collect,42641.04583,43585.70903,build.gradle,Social,Social,Social,Social,Hard
61089498,30777963,30777963,NULL,1,NULL,0,mjagdis/openhab2-addons,13784301,openhab2-addons,42824.72222,43551.90556,pom.xml,Social,Social,Social,Social,Hard
49652550,21994967,21994967,NULL,1,NULL,0,lognaturel/collect,3162409,collect,42674.71944,43616.925,build.gradle,Social,Social,Social,Social,Social
52032601,21994967,21994967,NULL,1,NULL,0,grzesiek2010/collect,8157227,collect,42706.47639,43616.88403,build.gradle,Social,Social,Social,Social,Social
52472621,21994967,21994967,NULL,1,NULL,0,jwishnie/collect,108162,collect,42712.82083,25570,build.gradle,Social,Social,Social,Social,Hard
52689549,21994967,21994967,NULL,1,NULL,0,carstendev/collect,10160360,collect,42720.57986,25570,build.gradle,Social,Social,Social,Social,Hard
83552955,30777963,30777963,NULL,1,NULL,0,pauxus/openhab2-addons,67120,openhab2-addons,43089.50278,25570,pom.xml,Social,Social,Social,Social,Hard
52755643,21994967,21994967,NULL,1,NULL,0,smap-consulting/fieldTask4,4381954,fieldTask4,42717.90278,43600.23333,build.gradle,Hard,Hard,Hard,Social,Hard
56281156,21994967,21994967,NULL,1,NULL,0,shobhitagarwal1612/collect,6117929,collect,42769.81528,43594.84722,build.gradle,Social,Social,Social,Social,Social
57700833,21994967,21994967,NULL,1,NULL,0,dcbriccetti/collect,32300,collect,42786.9,43488.4875,build.gradle,Social,Social,Social,Social,Hard
58401067,21994967,21994967,NULL,1,NULL,0,yadav-rahul/collect,16624553,collect,42794.65833,25570,build.gradle,Social,Social,Social,Social,Hard
58468603,21994967,21994967,NULL,1,NULL,0,royrivnam/collect,33258489,collect,42795.37083,25570,build.gradle,Social,Social,Social,Social,Hard
47948175,38843634,38843634,NULL,1,NULL,0,hyonzin/zeppelin,30848469,zeppelin,42652.65556,25570,pom.xml,Social,Social,Social,Social,Hard
58705660,21994967,21994967,NULL,1,NULL,0,lokeshkvn/collect,11408604,collect,42796.69514,25570,build.gradle,Hard,Social,Social,Social,Social
58790460,21994967,21994967,NULL,1,NULL,0,nmpatsal/collect,10690732,collect,42798.87986,25570,build.gradle,Hard,Social,Social,Social,Hard
58960717,21994967,21994967,NULL,1,NULL,0,getsanjeev/collect,30424496,collect,42800.74167,25570,build.gradle,Hard,Social,Social,Social,Hard
59474027,21994967,21994967,NULL,1,NULL,0,rijuldhir/collect,14038182,collect,42806.47569,25570,build.gradle,Hard,Social,Social,Social,Hard
59477754,21994967,21994967,NULL,1,NULL,0,sanovikov71/collect,5928101,collect,42806.52917,25570,build.gradle,Social,Social,Social,Social,Hard
60012705,21994967,21994967,NULL,1,NULL,0,beast-incarnate/collect,33496485,collect,42812.22847,25570,build.gradle,Hard,Social,Social,Social,Hard
60966708,21994967,21994967,NULL,1,NULL,0,abdulwd/collect,20649404,collect,42823.51597,25570,build.gradle,Social,Social,Social,Social,Hard
61744401,21994967,21994967,NULL,1,NULL,0,kaddal/collect,9466950,collect,42832.39028,43538.10833,build.gradle,Hard,Social,Social,Social,Hard
107282033,30777963,30777963,NULL,1,NULL,0,vctender/openhab2-addons,37046998,openhab2-addons,43331.43889,43511.91319,pom.xml,Hard,Social,Social,Social,Hard
64605589,21994967,21994967,NULL,1,NULL,0,MukundAnanthu/collect,30517401,collect,42866.71111,25570,build.gradle,Social,Social,Social,Social,Hard
69279096,21994967,21994967,NULL,1,NULL,0,akshay-ap/collect,11932455,collect,42927.37361,43405.55764,build.gradle,Social,Social,Social,Social,Hard
69714625,21994967,21994967,NULL,1,NULL,0,PembrokeStudio/collect,31547632,collect,42932.66111,25570,build.gradle,Social,Social,Social,Social,Hard
77661932,21994967,21994967,NULL,1,NULL,0,Divya063/collect,30661148,collect,43025.7375,25570,build.gradle,Social,Social,Social,Social,Hard
87697114,21994967,21994967,NULL,1,NULL,0,meerkat-code/collect,12650881,collect,43137.30556,25570,build.gradle,Hard,Social,Social,Social,Hard
102689795,30777963,30777963,NULL,1,NULL,0,HerzScheisse/openhab2-addons,40136032,openhab2-addons,43283.29444,43590.01389,pom.xml,Social,Social,Social,Social,Hard
88701544,21994967,21994967,NULL,1,NULL,0,rk635636/collect,33441941,collect,43145.45139,25570,build.gradle,Hard,Social,Social,Social,Social
88876996,21994967,21994967,NULL,1,NULL,0,Thodoris1999/collect,32049296,collect,43147.43264,25570,build.gradle,Social,Social,Social,Social,Hard
51330938,38843634,38843634,NULL,1,NULL,0,bitchelov/zeppelin,10183222,zeppelin,42696.69097,25570,pom.xml,Social,Social,Social,Social,Hard
89146152,21994967,21994967,NULL,1,NULL,0,ArmenApresyan8/collect,30415029,collect,43150.81667,25570,build.gradle,Social,Social,Social,Social,Hard
91556119,21994967,21994967,NULL,1,NULL,0,Shrreya/collect,7382338,collect,43173.56389,25570,build.gradle,Hard,Social,Social,Social,Hard
92147578,21994967,21994967,NULL,1,NULL,0,vettyvignesh/collect,21148040,collect,43179.28264,25570,build.gradle,Social,Social,Social,Social,Hard
92316269,21994967,21994967,NULL,1,NULL,0,jpnathean/collect,42273549,collect,43180.59653,43423.69653,build.gradle,Hard,Social,Social,Social,Hard
92989917,21994967,21994967,NULL,1,NULL,0,jd-alexander/collect,1179991,collect,43186.94653,43537.50556,build.gradle,Hard,Social,Social,Social,Hard
106471845,21994967,21994967,NULL,1,NULL,0,fjelltopp/collect,44665365,collect,43137.30556,43543.54097,build.gradle,Hard,Social,Social,Social,Hard
107284913,21994967,21994967,NULL,1,NULL,0,DreamyPhobic/collect,40759753,collect,43331.47847,43568.70764,build.gradle,Social,Social,Social,Social,Hard
108658080,21994967,21994967,NULL,1,NULL,0,nexusbr/collect,2880790,collect,43345.55556,25570,build.gradle,Social,Social,Social,Social,Hard
42641769,38843634,38843634,NULL,1,NULL,0,kavinkumarks/zeppelin,29698000,zeppelin,42584.43194,25570,pom.xml,Social,Social,Social,Social,Hard
116973854,21994967,21994967,NULL,1,NULL,0,muarachmann/collect,33616236,collect,43420.40833,43532.31806,build.gradle,Social,Social,Social,Social,Hard
18495,27653260,27653260,18495,1,0,1,Kobee1203/scribe-java,62556,scribe-java,41124.32847,42654.86875,pom.xml,Hard,Hard,Hard,Social,Hard
44240,27653260,27653260,NULL,1,NULL,0,georgecao/scribe-java,122128,scribe-java,40964.54514,42655.75694,pom.xml,Hard,Social,Social,Social,Hard
811435,27653260,27653260,NULL,1,NULL,0,matsumo/scribe-java,262966,scribe-java,41166.42847,42700.7375,pom.xml,Social,Social,Social,Social,Hard
1384204,27653260,27653260,NULL,1,NULL,0,saleram1/scribe-java,27158,scribe-java,41227.03542,42432.35625,pom.xml,Hard,Social,Social,Social,Hard
1826390,27653260,27653260,NULL,1,NULL,0,elw00d/scribe-java,106596,scribe-java,40625.57569,42710.68819,pom.xml,Hard,Hard,Hard,Social,Hard
3963404,27653260,27653260,NULL,1,NULL,0,codepath/scribe-java,1703196,scribe-java,41431.92778,42434.14583,pom.xml,Hard,Social,Social,Social,Hard
120524253,27653260,27653260,NULL,1,NULL,0,joestazak/scribejava,36764871,scribejava,43452.63056,43520.69583,pom.xml,Social,Social,Social,Social,Hard
28488475,28178404,28178404,28488475,1,0,1,sockeqwe/plaid,703665,plaid,42310.72222,43418.09792,build.gradle,Hard,Hard,Hard,Hard,Social
135649079,17991525,17991525,NULL,1,NULL,0,M-i-k-e-l/react-native,42873259,react-native,43600.30069,43609.17778,build.gradle,Hard,Social,Social,Social,Hard
30070454,28178404,28178404,NULL,1,NULL,0,MaTriXy/plaid,1254976,plaid,42309.81667,43447.92361,build.gradle,Hard,Social,Social,Social,Hard
42986764,28178404,28178404,NULL,1,NULL,0,Ashok-Varma/plaid,5787841,plaid,42515.61111,25570,build.gradle,Hard,Social,Social,Social,Hard
52558891,28178404,28178404,NULL,1,NULL,0,takahirom/plaid,755655,plaid,42715.40625,25570,build.gradle,Hard,Social,Social,Social,Hard
53186594,28178404,28178404,NULL,1,NULL,0,rome753/plaid,8250716,plaid,42726.26042,25570,build.gradle,Social,Social,Social,Social,Hard
53351981,28178404,28178404,NULL,1,NULL,0,HopeSeebok/plaid,13293798,plaid,42727.30694,25570,build.gradle,Hard,Social,Social,Social,Hard
67247851,28178404,28178404,NULL,1,NULL,0,erluxman/plaid,34899708,plaid,42901.16667,25570,build.gradle,Hard,Social,Social,Social,Social
78351407,28178404,28178404,NULL,1,NULL,0,fobo66/plaid,4386704,plaid,43032.90625,25570,build.gradle,Social,Social,Social,Social,Hard
103007566,28602846,28602846,NULL,1,NULL,0,zhouzhou19950825/reactor-core,8824850,reactor-core,43286.31042,43594.98958,build.gradle,Hard,Social,Social,Social,Hard
102831252,28178404,28178404,NULL,1,NULL,0,XinyueZ/plaid,4293101,plaid,43284.54653,43516.52917,build.gradle,Hard,Social,Social,Social,Hard
109201454,28178404,28178404,NULL,1,NULL,0,ataulm/plaid,1276908,plaid,43350.45069,43534.06181,build.gradle,Social,Social,Social,Social,Social
57672935,30777963,30777963,NULL,1,NULL,0,mueller-ma/openhab2-addons,31270747,openhab2-addons,42786.62292,43591.33056,pom.xml,Social,Social,Social,Social,Hard
127493280,28178404,28178404,NULL,1,NULL,0,arangob/plaid,31900758,plaid,43521.95556,43585.75972,build.gradle,Social,Social,Social,Social,Hard
92692393,35118920,35118920,NULL,1,NULL,0,s20307/line-bot-sdk-java,1189571,line-bot-sdk-java,43184.30764,25570,pom.xml,Hard,Social,Social,Social,Hard
129424494,28178404,28178404,NULL,1,NULL,0,ashdavies/plaid,548933,plaid,43538.52986,43613.82639,build.gradle,Social,Social,Social,Social,Hard
130170948,28178404,28178404,NULL,1,NULL,0,apoorv9990/plaid,11155079,plaid,43550.05417,43608.47986,build.gradle,Hard,Social,Social,Social,Hard
28602846,NULL,28602846,NULL,0,NULL,0,reactor/reactor-core,1874649,reactor-core,42318.42083,43615.83403,build.gradle,Parent,Parent,Parent,Parent,Parent
30796026,28602846,28602846,NULL,1,NULL,0,sdeleuze/reactor-core,21536,reactor-core,42367.37917,43469.38681,build.gradle,Social,Social,Social,Social,Hard
36276984,31299445,30777963,NULL,2,NULL,0,gnalbandian/openhab2-addons,9550511,openhab2-addons,42458.65278,25569.04167,pom.xml,Social,Social,Social,Social,Hard
42433529,28602846,28602846,NULL,1,NULL,0,dfeist/reactor-core,7382,reactor-core,42486.68472,25570,build.gradle,Social,Social,Social,Social,Social
128157658,17991525,17991525,NULL,1,NULL,0,maxiee/react-native,1932471,react-native,43530.30556,43535.71806,build.gradle,Social,Social,Social,Social,Hard
62483714,28602846,28602846,NULL,1,NULL,0,OlegDokuka/reactor-core,3437662,reactor-core,42841.63958,43579.48611,build.gradle,Hard,Social,Social,Social,Social
78991674,28602846,28602846,NULL,1,NULL,0,baptistemesta/reactor-core,946721,reactor-core,43039.52569,25570,build.gradle,Social,Social,Social,Social,Hard
80131442,28602846,28602846,NULL,1,NULL,0,codingOnGithub/reactor-core,30939126,reactor-core,43051.67986,25570,build.gradle,Hard,Social,Social,Social,Hard
85262459,28602846,28602846,85262459,1,0,1,get-set/reactor-core,5681326,reactor-core,43111.06319,43613.13194,build.gradle,Social,Social,Social,Social,Hard
107381213,28602846,28602846,NULL,1,NULL,0,nurkiewicz/reactor-core,120835,reactor-core,43332.54722,43491.58681,build.gradle,Social,Social,Social,Social,Hard
108981290,28602846,28602846,NULL,1,NULL,0,dittos/reactor-core,72578,reactor-core,43348.54861,43613.63611,build.gradle,Social,Social,Social,Social,Hard
120729094,28602846,28602846,NULL,1,NULL,0,pavelhoral/reactor-core,431335,reactor-core,43454.46181,43454.46528,build.gradle,Social,Social,Social,Social,Hard
129043150,28602846,28602846,NULL,1,NULL,0,spring-operator/reactor-core,2402366,reactor-core,43536.12431,43551.55972,build.gradle,Social,Social,Social,Social,Hard
83465336,29796617,29796617,NULL,1,NULL,0,morantis/DragonProxy,6983072,DragonProxy,43088.70694,25570,pom.xml,Hard,Hard,Hard,Hard,Hard
84107867,29796617,29796617,NULL,1,NULL,0,johnnywoof/DragonProxy,3159756,DragonProxy,43096.92292,25570,pom.xml,Hard,Hard,Hard,Hard,Social
83517879,29796617,29796617,NULL,1,NULL,0,ApocalypsjeNL/DragonProxy,6621027,DragonProxy,43088.77361,25570,pom.xml,Hard,Hard,Hard,Hard,Hard
