repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,new_jaccard,activity,is_hf_parent,all,thirty,seventy,ninety,one_commit,jaccard_median,jaccard_k2,jaccard_k3,j_c_2,jaccard_k4
123637133,29796617,1,NULL,NULL,0,132,1,1,0,2,2,0,2,220,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Heavy,0,0,0,0,0,1,0,0,0,0,0
11985962,30777963,1,NULL,NULL,0,1737,16,20,0,5,5,0,20,441,0,99,0,1010,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
12165098,30777963,1,NULL,NULL,0,1769,18,8,0,4,4,0,20,429,1,48,0,275,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
13519999,30777963,1,NULL,NULL,0,1656,1,1,1,2,2,0,3,31,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Low,0,0,0,0,0,0,1,1,1,1,1
14794706,30777963,1,NULL,NULL,0,1607,0,1,0,3,2,0,0,210,0,17,0,37,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,0,0,0,0,1,1,1,1,1,1
14830337,30777963,1,NULL,NULL,0,1606,0,0,0,2,2,0,3,31,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Low,0,0,0,0,0,1,1,1,1,1,1
14831723,30777963,1,NULL,NULL,0,1606,0,1,0,3,3,1,15,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958333,Long-Low,0,0,0,0,0,1,1,1,1,1,1
15460022,30777963,1,NULL,NULL,0,1590,0,0,0,2,2,0,15,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Low,0,0,0,0,0,1,1,1,1,1,1
16933447,30777963,2,NULL,NULL,0,1553,0,0,0,2,1,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Low,0,0,0,0,0,1,1,1,1,1,1
17030476,30777963,1,NULL,NULL,0,1550,0,0,0,2,2,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Low,0,1,0,0,0,1,1,1,1,1,1
17087467,30777963,1,NULL,NULL,0,1549,1,1,0,6,4,1,2,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Heavy,0,1,0,1,1,1,1,1,1,1,1
19802244,30777963,1,19802244,0,1,1484,14,9,0,3,3,0,21,316,0,8,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Heavy,1,0,0,0,0,1,1,1,1,1,3
22678185,30777963,1,NULL,NULL,0,1406,1,0,0,2,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Low,0,1,0,0,0,1,1,1,1,1,3
26030957,30777963,1,NULL,NULL,0,1362,0,0,0,2,1,0,15,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Low,0,1,0,0,0,1,1,1,1,1,3
27949287,30777963,1,NULL,NULL,0,1316,0,0,0,3,2,0,15,228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
30838720,30777963,1,NULL,NULL,0,1615,1,0,0,4,4,0,17,451,0,217,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Heavy,0,0,0,0,0,0,1,1,1,1,1
30936224,30777963,1,NULL,NULL,0,1833,9,2,1,2,2,0,6,106,0,126,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Heavy,0,0,0,0,0,1,1,1,1,1,1
31105284,30777963,1,NULL,NULL,0,1375,1,0,0,2,2,0,3,214,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Low,0,0,0,0,0,1,1,1,1,1,3
31112034,30777963,1,NULL,NULL,0,1624,7,3,1,3,3,0,1,214,0,89,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,0,0,0,0,1,1,1,1,1,1
31284534,30777963,1,NULL,NULL,0,1225,6,1,0,2,2,0,0,205,5,23,0,192,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
31299445,30777963,1,NULL,NULL,0,1224,43,31,7,4,4,0,2,1089,19,36,0,189,6,0,8,17,53,6,66,54,15,0,56,2,18,1,15,0,5,0,14,1,5,0,5,10,0,34,1,11,0,10,0,0.97619,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
31361355,30777963,2,NULL,NULL,0,1223,0,0,0,2,1,0,0,205,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,1,0,1,1,1,1,1,1,1,3
31406534,30777963,1,NULL,NULL,0,1535,8,2,0,3,3,1,14,240,0,77,0,142,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,0,0,0,0,1,1,1,1,1,1
31514759,30777963,2,NULL,NULL,0,1220,0,0,0,2,1,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Low,0,0,0,0,0,1,1,1,1,1,3
31622056,30777963,1,NULL,NULL,0,1217,0,0,0,2,1,0,0,2,0,4,0,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,1,0,0,0,1,0,0,0,0,0
31893920,30777963,1,NULL,NULL,0,1210,0,0,0,2,1,0,0,204,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Low,0,0,0,0,0,1,0,0,0,0,0
32063840,30777963,1,NULL,NULL,0,1642,3,3,0,3,3,0,15,419,0,49,0,601,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232558,Long-Heavy,0,0,0,0,0,1,1,1,1,0,1
32311248,30777963,1,NULL,NULL,0,1200,1,5,1,4,4,0,5,250,1,59,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297872,Long-Heavy,0,0,0,0,0,1,1,0,0,0,0
32531529,30777963,1,NULL,NULL,0,1195,0,4,0,2,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979592,Long-Low,0,1,0,0,0,1,1,1,1,1,3
32992970,30777963,1,NULL,NULL,0,1196,11,3,0,2,2,0,0,206,0,11,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,1,0,0,0,1,0,0,0,0,0
33043744,30777963,1,33043744,0,1,1388,6,8,1,3,3,0,1,218,0,7,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,1,1,0,0,0,1,1,1,1,1,3
33130651,30777963,1,33130651,0,1,1182,3,0,0,2,2,0,0,206,0,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,1,0,0,0,0,1,1,1,1,1,3
34102672,30777963,1,NULL,NULL,0,1162,2,3,0,2,1,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Low,0,1,0,0,0,1,0,0,0,0,0
34874414,30777963,1,NULL,NULL,0,1148,6,8,2,5,5,1,0,233,2,75,0,53,0,187,47,0,26,304,0,26,141,0,48,2,8,1,141,0,0,0,0,0,0,0,0,36,0,10,1,0,0,36,0,0,Long-Heavy,0,1,0,0,0,1,0,0,0,0,0
35488765,30777963,2,NULL,NULL,0,1136,0,0,0,2,1,0,0,211,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,1,0,0,0,1,1,1,1,1,3
36276984,30777963,2,NULL,NULL,0,1159,0,0,0,2,1,0,0,202,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,0,0,0,0,1,1,1,1,1,3
37155855,30777963,2,NULL,NULL,0,1111,0,0,0,2,1,0,0,202,0,6,0,72,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Heavy,0,1,1,1,1,1,1,1,1,1,3
37751059,30777963,1,NULL,NULL,0,1100,0,0,0,5,5,0,4,241,0,15,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,1,0,0,0,1,0,0,0,0,0
38769987,30777963,1,NULL,NULL,0,1087,0,0,0,2,1,0,0,202,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,Long-Low,0,0,0,0,0,1,1,1,1,1,3
39509135,30777963,1,NULL,NULL,0,1193,2,5,1,5,5,0,18,435,2,79,0,352,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
40482370,30777963,1,NULL,NULL,0,1062,0,0,0,2,1,0,0,207,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
40768648,30777963,1,40768648,0,1,1059,12,33,0,2,1,0,0,205,0,5,0,94,0,0,4,0,2,3,0,2,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.973684,Long-Heavy,1,1,0,0,0,1,1,1,1,1,3
41461960,30777963,1,NULL,NULL,0,1048,0,0,0,2,2,0,0,205,0,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
41743704,30777963,1,NULL,NULL,0,1045,1,1,0,13,10,14,14,433,0,198,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979592,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
41841722,30777963,1,NULL,NULL,0,1044,2,1,0,3,3,0,3,221,2,306,0,331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,1,0,0,0,1,0,0,0,0,0
42807744,30777963,1,NULL,NULL,0,1031,2,0,0,2,1,0,1,217,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
42904527,30777963,1,NULL,NULL,0,1028,1,1,0,4,4,0,1,213,0,34,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
43407973,30777963,1,NULL,NULL,0,1023,0,0,0,3,2,0,15,422,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
43643740,30777963,1,NULL,NULL,0,1019,0,0,0,2,2,0,0,204,1,2,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Heavy,0,1,0,0,0,0,1,1,1,1,3
45117499,30777963,1,NULL,NULL,0,999,0,3,0,3,3,0,17,424,0,12,0,131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
45583206,30777963,1,NULL,NULL,0,992,1,0,0,2,2,0,0,203,0,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
45952605,30777963,1,NULL,NULL,0,1686,5,11,0,2,2,0,3,210,0,36,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297872,Long-Heavy,0,0,0,0,0,1,1,1,1,0,1
45981282,30777963,2,NULL,NULL,0,987,0,0,0,2,1,0,0,205,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Low,0,1,1,1,1,1,1,1,1,1,3
47534303,30777963,1,NULL,NULL,0,970,0,0,0,2,2,0,15,413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,0,0,0,0,1,1,1,1,1,3
48032100,30777963,1,NULL,NULL,0,964,7,7,0,2,2,0,0,203,0,21,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,1,0,0,0,1,0,0,0,0,0
48145753,30777963,1,NULL,NULL,0,963,1,0,0,2,1,0,0,204,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Low,0,0,0,0,0,1,0,0,0,0,0
48387811,30777963,1,NULL,NULL,0,960,0,0,0,2,1,0,0,205,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
48478522,30777963,1,NULL,NULL,0,958,0,0,0,2,2,0,0,202,0,2,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297872,Long-Heavy,0,0,0,0,0,1,1,0,0,0,0
48493492,30777963,1,NULL,NULL,0,958,0,1,0,4,3,1,14,424,4,5,0,46,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
48500215,30777963,1,NULL,NULL,0,1236,0,0,0,2,1,0,0,206,0,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,0,0,0,0,1,1,1,1,1,3
48558478,30777963,1,NULL,NULL,0,957,2,0,0,3,2,0,0,204,1,7,0,259,0,1,19,0,0,5,0,0,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
48676444,30777963,1,NULL,NULL,0,956,0,0,0,2,1,0,0,202,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,1,0,0,0,1,1,1,1,1,3
48690258,30777963,1,NULL,NULL,0,955,0,0,0,3,2,1,0,204,0,3,0,75,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
48813325,30777963,1,NULL,NULL,0,954,0,1,0,2,2,0,0,209,1,1,0,69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Low,0,1,0,0,0,1,1,1,1,1,3
49213034,30777963,1,NULL,NULL,0,949,0,0,0,2,2,0,3,14,0,1,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
49434511,30777963,1,NULL,NULL,0,946,0,0,0,2,1,0,0,202,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,0,0,0,0,1,1,1,1,1,3
49451619,30777963,1,NULL,NULL,0,946,0,5,2,2,2,0,0,206,1,6,0,0,1,0,24,0,0,3,0,0,0,0,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,1,0,0,0,1,0,0,0,0,0
50057563,30777963,1,NULL,NULL,0,938,0,0,0,3,2,0,15,413,0,3,0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
50245650,30777963,1,NULL,NULL,0,935,0,0,0,2,1,0,0,210,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Low,0,0,0,0,0,1,1,1,1,1,3
50616968,30777963,1,NULL,NULL,0,930,7,10,0,2,2,0,0,202,0,1,0,171,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
50736076,30777963,1,NULL,NULL,0,928,0,0,0,2,1,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,1,0,0,0,1,1,1,1,1,3
50968357,30777963,1,NULL,NULL,0,926,2,0,0,3,3,0,1,243,0,12,0,100,0,6,4,6,1,4,0,7,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0.981132,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
51394095,30777963,2,NULL,NULL,0,920,0,0,0,2,2,0,1,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,1,0,0,0,1,1,1,1,1,3
51441209,30777963,1,NULL,NULL,0,919,0,0,0,2,2,0,0,221,0,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Low,0,0,0,0,0,1,1,1,1,1,3
51682350,30777963,1,NULL,NULL,0,916,0,2,0,2,2,0,0,203,0,2,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
52049018,30777963,1,NULL,NULL,0,911,1,0,0,4,4,0,1,217,1,76,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,1,0,0,0,1,0,0,0,0,0
52267067,30777963,1,52267067,0,1,908,11,7,0,3,2,0,0,13,0,1,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97619,Long-Heavy,1,1,0,0,0,1,1,1,1,1,3
52447016,30777963,1,NULL,NULL,0,904,0,0,0,3,2,0,0,229,0,4,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
52496333,30777963,1,NULL,NULL,0,904,4,0,0,2,2,0,0,205,0,18,0,292,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026316,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
52582031,30777963,1,NULL,NULL,0,901,0,0,0,3,2,0,0,206,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,1,0,0,0,1,1,1,1,1,3
53644609,30777963,2,NULL,NULL,0,884,0,0,0,3,2,0,1,204,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,1,1,1,1,1,1,1,1,1,3
53867208,30777963,2,NULL,NULL,0,881,0,0,0,2,1,0,4,101,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979592,Long-Low,0,0,0,0,0,1,1,1,1,1,3
53869906,30777963,1,NULL,NULL,0,881,0,0,0,2,2,0,0,208,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,0,0,0,0,1,1,1,1,1,3
54040014,30777963,1,54040014,0,1,878,17,10,1,5,5,1,15,567,0,14,0,371,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Heavy,1,1,0,0,0,1,1,1,1,1,3
54210397,30777963,1,NULL,NULL,0,876,4,3,0,2,2,0,0,203,0,2,0,257,0,0,4,0,10,1,0,10,1,0,7,0,14,1,1,0,0,0,0,0,0,0,0,1,0,5,0,10,0,1,0,0.97619,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
54504787,30777963,1,NULL,NULL,0,872,0,0,0,2,1,0,0,204,0,1,0,48,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Low,0,0,0,0,0,1,0,0,0,0,0
54513839,30777963,1,NULL,NULL,0,872,3,1,0,4,4,0,19,431,0,197,0,625,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,1,0,0,0,1,0,0,0,0,0
54583842,30777963,1,NULL,NULL,0,871,7,3,0,14,10,3,15,398,0,2,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
54590427,30777963,1,NULL,NULL,0,871,0,1,0,3,2,0,0,202,0,1,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Low,0,1,0,0,0,1,1,1,1,1,3
54602861,30777963,1,NULL,NULL,0,871,0,0,0,2,1,0,0,211,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,0,0,0,0,1,1,1,1,1,3
54696008,30777963,1,NULL,NULL,0,869,2,8,0,4,4,0,0,211,1,8,0,7,0,0,2,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
54727424,30777963,1,NULL,NULL,0,869,1,0,0,2,1,0,0,202,0,1,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973684,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
54763393,30777963,1,NULL,NULL,0,869,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Low,0,0,0,0,0,1,1,1,1,1,3
54764368,30777963,1,NULL,NULL,0,869,0,0,0,2,1,0,0,210,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132,Long-Low,0,0,0,0,0,1,1,1,1,1,3
54903777,30777963,1,NULL,NULL,0,867,0,1,0,4,4,0,15,415,0,3,0,199,0,3,2,0,0,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
