repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,commit_count,activityDensity,densitybins,new_jaccard,median_age,median_commits,activity,activity_direction,activity_slope
342412,7694902,1,NULL,NULL,0,2658,0,0,0,5,5,1,16,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.010534236267871,4,0.890625,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
343952,1958,1,NULL,NULL,0,2706,0,0,0,6,6,14,34,317,0,52,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0.041389504804139,3,0,2326.5,103,Long-Heavy,Positive,1.33014401980015
348283,1554,1,NULL,NULL,0,1789,0,0,0,2,2,0,11,277,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.007825600894354,6,1,1789,17,Short-Low,Positive,1.51304958269221
351213,7694902,1,NULL,NULL,0,2656,0,0,0,3,3,1,16,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.014683734939759,4,0.876923076923077,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
363810,190,1,NULL,NULL,0,2497,1,0,0,2,2,0,0,199,0,38,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.02763315979175,4,0.5,1533,19,Long-Heavy,Positive,0.047789726995952
369898,5874,1,NULL,NULL,0,2478,0,0,0,5,5,1,12,5855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.010492332526231,4,0,2348,29.5,Long-Low,Negative,0.097216749853298
372949,1958,1,NULL,NULL,0,2795,1,0,0,5,4,6,34,363,0,19,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0.037924865831843,3,0.997706422018349,2326.5,103,Long-Heavy,Positive,1.33014401980015
384702,1958,1,NULL,NULL,0,2691,1,0,0,4,4,4,28,224,0,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.028985507246377,4,0.995454545454545,2326.5,103,Long-Low,Positive,1.33014401980015
388995,7694902,1,NULL,NULL,0,2945,0,0,0,2,2,1,14,1974,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.013242784380306,4,0.892857142857143,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
396853,35846,1,NULL,NULL,0,2599,1,0,0,6,6,3,21,1382,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.017314351673721,4,0.15,481,31,Long-Heavy,Positive,11.5434922637536
418355,1554,2,NULL,NULL,0,2476,0,0,0,4,2,5,6,296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0.037964458804523,3,1,1789,17,Long-Heavy,Positive,1.51304958269221
418387,1554,1,NULL,NULL,0,2938,0,0,0,5,3,2,11,411,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.006807351940095,6,1,1789,17,Long-Heavy,Positive,1.51304958269221
421829,1958,1,NULL,NULL,0,2476,0,0,0,2,2,0,12,81,0,4,0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.003634894991922,6,0.993243243243243,2326.5,103,Long-Low,Positive,1.33014401980015
441896,15060,1,NULL,NULL,0,2528,0,0,0,2,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.008306962025316,6,0,1850.5,19.5,Long-Heavy,Positive,0.036498539483377
450699,12333,1,NULL,NULL,0,1449,0,0,0,2,1,0,5,627,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.003450655624569,6,0.575757575757576,2364,38,Short-Low,Positive,0.598893159787507
453678,453678,0,NULL,NULL,0,2475,95,79,2,4,2,0,1,100,0,3,0,0,0,0,1,6,33,0,4,36,3,0,10,0,1,3,3,0,0,0,1,0,0,1,0,3,0,8,0,0,2,3,0,57,0.023030303030303,4,0,1418,8,Long-Heavy,Positive,0.017721155188924
475308,147,1,NULL,NULL,0,2474,0,1,0,2,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001212611156023,6,0.911111111111111,2445.5,14.5,Long-Low,Positive,0.532336878381741
482848,12333,1,NULL,NULL,0,2504,0,0,0,3,2,0,13,715,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001996805111821,6,0.774193548387097,2364,38,Long-Low,Positive,0.598893159787507
489263,12333,1,NULL,NULL,0,2495,0,0,0,2,1,0,1,219,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.0312625250501,3,0,2364,38,Long-Heavy,Positive,0.598893159787507
514702,45297,1,NULL,NULL,0,2472,2,2,0,2,2,0,9,102,0,11,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0.062702265372168,3,0.142857142857143,752,23,Long-Heavy,Positive,0.748281628504537
542894,4143,1,NULL,NULL,0,2271,0,0,0,4,3,3,7,96,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0.061646851607222,3,0.785714285714286,1286,10.5,Long-Heavy,Positive,0.295998058100017
547776,1958,1,NULL,NULL,0,2922,0,0,0,4,4,4,22,131,0,89,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0.062628336755647,3,0.997695852534562,2326.5,103,Long-Heavy,Positive,1.33014401980015
557198,1958,1,NULL,NULL,0,3131,0,0,0,4,3,2,29,226,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.006707122325136,6,0,2326.5,103,Long-Low,Positive,1.33014401980015
558106,1958,1,NULL,NULL,0,3012,0,0,0,3,3,4,32,274,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.02058432934927,4,0.995454545454545,2326.5,103,Long-Low,Positive,1.33014401980015
559252,13874,1,NULL,NULL,0,2469,0,0,0,2,0,2,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.01012555690563,4,0.823529411764706,691,13,Long-Heavy,Positive,0.146874321918415
561791,22668,1,NULL,NULL,0,2469,0,0,0,2,2,0,0,54,0,88,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0.076144187930336,3,0.454545454545455,1809,58.5,Long-Heavy,Positive,0.082846455278253
640884,12333,1,NULL,NULL,0,2427,2,0,0,2,2,0,7,186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.003708281829419,6,0.178571428571429,2364,38,Long-Low,Positive,0.598893159787507
690503,1958,1,NULL,NULL,0,2369,1,0,0,2,2,0,14,66,0,56,0,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0.114816378218658,3,0,2326.5,103,Long-Heavy,Positive,1.33014401980015
690505,1958,1,NULL,NULL,0,2938,0,0,0,2,2,1,9,105,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0.033356024506467,3,0.997711670480549,2326.5,103,Long-Low,Positive,1.33014401980015
712669,13874,1,NULL,NULL,0,2459,0,0,0,3,3,0,3,1485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.004066693777959,6,0.733333333333333,691,13,Long-Low,Positive,0.146874321918415
737087,1958,1,NULL,NULL,0,2823,1,2,1,8,8,15,36,417,0,36,0,34,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0.064824654622742,3,0.960176991150443,2326.5,103,Long-Heavy,Positive,1.33014401980015
801238,12333,1,NULL,NULL,0,963,1,0,0,3,3,2,17,911,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.008307372793354,6,0.419354838709677,2364,38,Short-Low,Positive,0.598893159787507
811435,27653260,1,NULL,NULL,0,2451,0,0,0,3,1,0,3,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.002039983680131,6,1,2390,8,Long-Low,Positive,0.090464146135553
820518,1958,1,NULL,NULL,0,3125,1,0,0,5,5,6,34,391,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.02208,4,0.964523281596452,2326.5,103,Long-Low,Positive,1.33014401980015
832567,5874,1,NULL,NULL,0,3511,2,2,0,3,2,3,2,837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.000854457419539,6,0.666666666666667,2348,29.5,Long-Low,Negative,0.097216749853298
843441,15060,2,NULL,NULL,0,2112,0,1,1,2,1,0,1,96,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.013257575757576,4,0,1850.5,19.5,Long-Heavy,Positive,0.036498539483377
859440,7836,1,NULL,NULL,0,2547,0,0,0,2,0,2,0,3893,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.00667451904201,6,0.333333333333333,2044,14,Long-Heavy,Positive,0.18285643450775
911944,4952332,1,NULL,NULL,0,2444,0,0,0,2,1,0,6,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.010229132569558,4,0.965116279069767,2205,14,Long-Heavy,Positive,0.474789245090438
964623,12333,1,NULL,NULL,0,2697,1,0,0,11,10,18,36,1307,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.029662588060808,4,0.774193548387097,2364,38,Long-Heavy,Positive,0.598893159787507
964639,12333,1,NULL,NULL,0,2878,0,0,0,5,4,0,23,872,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.009728978457262,6,0.774193548387097,2364,38,Long-Low,Positive,0.598893159787507
980566,4952332,1,NULL,NULL,0,2438,0,1,0,2,1,0,4,1095,0,27,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0.119770303527482,3,0,2205,14,Long-Heavy,Positive,0.474789245090438
1025831,1958,1,NULL,NULL,0,1944,2,0,0,4,4,0,26,1441,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.016460905349794,4,0.980044345898004,2326.5,103,Short-Low,Positive,1.33014401980015
1042502,1958,1,NULL,NULL,0,1831,0,0,0,5,5,3,30,398,1,370,0,1166,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,0.86400873839432,2,0,2326.5,103,Short-Heavy,Positive,1.33014401980015
1066415,4952332,1,NULL,NULL,0,2657,0,1,0,4,2,1,9,2828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0.05645464809936,3,0.391891891891892,2205,14,Long-Heavy,Positive,0.474789245090438
1165077,35846,1,NULL,NULL,0,2593,0,1,0,8,8,2,30,1386,0,25,0,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.046278441959121,3,0,481,31,Long-Heavy,Positive,11.5434922637536
1263628,12333,1,NULL,NULL,0,2551,0,0,0,11,11,8,41,1364,0,12,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.027440219521756,4,0.419354838709677,2364,38,Long-Heavy,Positive,0.598893159787507
1264321,13874,1,NULL,NULL,0,2551,0,0,0,2,2,0,0,242,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0.039984319874559,3,0,691,13,Long-Heavy,Positive,0.146874321918415
1283028,70101,1,NULL,NULL,0,2544,103,34,2,6,5,1,4,372,2,86,0,40,0,41,94,3,49,63,0,50,5,0,76,1,42,66,5,0,0,0,0,0,0,0,0,5,0,17,0,7,9,5,0,176,0.069182389937107,3,0,1980.5,19,Long-Heavy,Positive,0.303860592388444
1283867,7694902,1,NULL,NULL,0,2265,0,0,0,2,1,1,14,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001324503311258,6,0.774193548387097,1896.5,11.5,Long-Low,Positive,0.094867192087237
1329932,7836,1,NULL,NULL,0,2396,0,0,0,2,1,0,15,709,0,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.004590984974958,6,0.333333333333333,2044,14,Long-Low,Positive,0.18285643450775
1373100,22668,1,NULL,NULL,0,2416,0,0,0,2,2,0,0,54,0,38,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.021937086092715,4,0.454545454545455,1809,58.5,Long-Low,Positive,0.082846455278253
1381669,15138,1,NULL,NULL,0,2388,1,1,0,11,7,0,0,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0.065326633165829,3,1,780.5,17.5,Long-Heavy,Negative,0.358233390900444
1384204,27653260,1,NULL,NULL,0,2390,0,0,0,4,1,0,3,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0.039330543933054,3,1,2390,8,Short-Heavy,Positive,0.090464146135553
1407603,70101,1,NULL,NULL,0,2388,1,0,0,2,1,0,4,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.003768844221106,6,0.333333333333333,1980.5,19,Long-Low,Positive,0.303860592388444
1414587,40930,1,NULL,NULL,0,2516,0,0,0,2,1,0,2,122,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.002384737678855,6,0,1216,30,Long-Low,Negative,0.271371616382802
1415478,7836,1,NULL,NULL,0,1662,0,0,0,3,2,1,14,669,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.007220216606498,6,0.333333333333333,2044,14,Short-Low,Positive,0.18285643450775
1419979,12333,1,NULL,NULL,0,2411,0,0,0,7,7,0,38,942,0,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0.043135628369971,3,0,2364,38,Long-Heavy,Positive,0.598893159787507
1422268,453678,1,NULL,NULL,0,2428,0,0,0,2,2,0,1,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.00329489291598,6,0.909090909090909,1418,8,Long-Low,Positive,0.017721155188924
1427922,1958,1,NULL,NULL,0,2749,1,0,0,2,1,0,7,22,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.010549290651146,4,0.980044345898004,2326.5,103,Long-Low,Positive,1.33014401980015
1427958,1958,1,NULL,NULL,0,3027,1,0,0,2,2,0,12,70,0,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.011562603237529,4,0.980044345898004,2326.5,103,Long-Low,Positive,1.33014401980015
1427966,1958,1,NULL,NULL,0,3130,1,0,0,9,9,20,35,1628,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0.047603833865815,3,0.99546485260771,2326.5,103,Long-Heavy,Positive,1.33014401980015
1434458,1434458,0,NULL,NULL,0,2389,3952,831,7,14,3,2,2,1453,0,8,0,0,0,1,11,9,381,15,4,386,26,0,34,1,6,1,26,0,0,0,0,0,0,0,0,18,0,29,0,5,1,18,0,119,0.049811636668062,3,0,1466,7,Long-Heavy,Positive,0.026608182269917
1436297,22616,1,NULL,NULL,0,2386,0,1,0,13,11,9,58,60473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0.047359597652976,3,0.727272727272727,1093,6,Long-Heavy,Positive,0.202357574626149
1464833,1554,1,NULL,NULL,0,2719,2,0,0,3,2,1,8,429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0.0529606472968,3,1,1789,17,Long-Heavy,Positive,1.51304958269221
1464907,1554,1,NULL,NULL,0,2408,0,0,0,2,2,0,9,228,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.010382059800665,4,1,1789,17,Long-Heavy,Positive,1.51304958269221
1472531,12333,1,NULL,NULL,0,1741,1,0,0,7,7,6,33,1001,0,28,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0.085582998276852,3,0.419354838709677,2364,38,Short-Heavy,Positive,0.598893159787507
1547317,4952332,1,1547317,0,1,2994,3,1,0,2,1,0,5,5303,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.007014028056112,6,0.558823529411765,2205,14,Long-Heavy,Positive,0.474789245090438
1582972,147,1,NULL,NULL,0,2374,0,0,0,6,4,4,24,58403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.021903959561921,4,0.902439024390244,2445.5,14.5,Short-Heavy,Positive,0.532336878381741
1652351,7836,1,NULL,NULL,0,2367,0,0,0,2,2,0,15,633,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.005914659907055,6,0.25,2044,14,Long-Low,Positive,0.18285643450775
1666406,22616,1,NULL,NULL,0,2364,0,0,0,2,2,1,33,53956,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00253807106599,6,0.857142857142857,1093,6,Long-Low,Positive,0.202357574626149
1674425,147,1,NULL,NULL,0,2635,2,1,0,3,0,0,0,44,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.005692599620493,6,0.902439024390244,2445.5,14.5,Long-Heavy,Positive,0.532336878381741
1676106,13874,1,NULL,NULL,0,3167,0,1,1,3,3,0,4,614,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0.05462582886012,3,0.8125,691,13,Long-Heavy,Positive,0.146874321918415
1676107,13874,2,NULL,NULL,0,2312,0,0,0,3,2,2,0,49,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.008217993079585,6,0.8125,691,13,Long-Heavy,Positive,0.146874321918415
1676114,12333,1,NULL,NULL,0,2364,0,0,0,3,3,0,11,674,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.004653130287648,6,0.575757575757576,2364,38,Short-Low,Positive,0.598893159787507
1716373,190,1,NULL,NULL,0,2364,0,0,0,2,1,0,1,258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001269035532995,6,0.608695652173913,1533,19,Long-Low,Positive,0.047789726995952
1719063,147,1,NULL,NULL,0,2369,0,3,0,2,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.002532714225412,6,0.902439024390244,2445.5,14.5,Short-Low,Positive,0.532336878381741
1735275,1735275,0,NULL,NULL,0,2360,4035,945,32,42,7,5,3,725,9,46,2,28,0,7,456,30,1317,1366,37,1337,159,0,1421,58,440,0,159,0,4,0,21,1,4,0,4,124,0,1049,46,279,0,124,0,1697,0.71906779661017,2,0,819,5.5,Long-Heavy,Positive,0.131381061526857
1738573,7118,1,NULL,NULL,0,3324,7,1,0,2,2,0,1,577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.006317689530686,6,1,796,14,Long-Heavy,Positive,0.06975508472212
1738629,7118,1,NULL,NULL,0,2412,20,18,0,5,1,3,0,702,0,1,0,0,0,0,5,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.042703150912106,3,0.870967741935484,796,14,Long-Heavy,Positive,0.06975508472212
1755588,7694902,1,NULL,NULL,0,2639,1,0,0,3,1,0,15,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.031072375899962,3,0.878787878787879,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
1755625,7694902,1,NULL,NULL,0,2675,2,0,0,3,3,2,14,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.005981308411215,6,0.876923076923077,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
1755643,7694902,1,NULL,NULL,0,2692,1,0,0,10,5,2,16,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.018202080237742,4,0.875,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
1755867,7694902,1,NULL,NULL,0,2865,1,0,0,2,2,0,15,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.027574171029668,4,0.909090909090909,1896.5,11.5,Long-Heavy,Positive,0.094867192087237
1755908,7694902,1,NULL,NULL,0,2952,3,0,0,2,2,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001016260162602,6,0.890909090909091,1896.5,11.5,Long-Low,Positive,0.094867192087237
1758120,12333,1,NULL,NULL,0,2378,0,0,0,5,5,0,23,780,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.036164844407065,3,0.709677419354839,2364,38,Long-Heavy,Positive,0.598893159787507
1777837,16232,1,1777837,0,1,2367,6,2,0,2,2,0,5,471,1,9,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.004224757076468,6,0,787,3,Long-Heavy,Positive,0.064395288279046
1789844,5874,1,NULL,NULL,0,2997,1,0,0,2,1,0,2,1066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000667334000667,6,0.666666666666667,2348,29.5,Long-Low,Negative,0.097216749853298
1790335,5874,1,NULL,NULL,0,3506,2,0,0,3,3,0,13,5529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.011979463776383,4,0.666666666666667,2348,29.5,Long-Heavy,Negative,0.097216749853298
1797980,147,1,NULL,NULL,0,2328,1,2,0,3,0,0,0,215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.004725085910653,6,0.902439024390244,2445.5,14.5,Short-Low,Positive,0.532336878381741
